block_number,timestamp_unix,timestamp_utc,base_fee_per_gas_wei,gas_used,gas_limit,gas_used_ratio
497553,1730149511,2024-10-28T21:05:11+00:00,1,49737663,240250000,0.2070246118626431
497575,1730150267,2024-10-28T21:17:47+00:00,1,3869887,240250000,0.016107750260145683
497597,1730150975,2024-10-28T21:29:35+00:00,1,40793827,240250000,0.169797406867846
497619,1730151971,2024-10-28T21:46:11+00:00,1,45248414,240250000,0.18833887200832466
497641,1730152799,2024-10-28T21:59:59+00:00,1,45657879,240250000,0.19004320083246617
497663,1730153819,2024-10-28T22:16:59+00:00,1,48110639,240250000,0.20025239958376692
497685,1730154695,2024-10-28T22:31:35+00:00,1,40677332,240250000,0.16931251612903225
497707,1730155583,2024-10-28T22:46:23+00:00,1,43139061,240250000,0.17955904682622267
497729,1730156591,2024-10-28T23:03:11+00:00,1,45850306,240250000,0.19084414568158167
497751,1730157407,2024-10-28T23:16:47+00:00,1,43011989,240250000,0.17903013111342353
497773,1730158271,2024-10-28T23:31:11+00:00,1,41747199,240250000,0.17376565660770033
497795,1730159063,2024-10-28T23:44:23+00:00,1,35357128,240250000,0.14716806659729448
497817,1730159735,2024-10-28T23:55:35+00:00,1,14359829,240250000,0.05977036004162331
497839,1730160359,2024-10-29T00:05:59+00:00,1,11938888,240250000,0.04969360249739854
497861,1730161139,2024-10-29T00:18:59+00:00,1,50588708,240250000,0.21056694276795004
497883,1730161571,2024-10-29T00:26:11+00:00,1,8244742,240250000,0.03431734443288242
497905,1730162039,2024-10-29T00:33:59+00:00,1,45298278,240250000,0.1885464224765869
497927,1730162387,2024-10-29T00:39:47+00:00,1,9366255,240250000,0.03898545265348595
497949,1730163107,2024-10-29T00:51:47+00:00,1,46582282,240250000,0.19389087200832467
497971,1730163695,2024-10-29T01:01:35+00:00,1,50527156,240250000,0.21031074297606658
497993,1730164115,2024-10-29T01:08:35+00:00,1,9624310,240250000,0.040059562955254945
498015,1730164451,2024-10-29T01:14:11+00:00,1,33332144,240250000,0.13873941311134236
498037,1730164883,2024-10-29T01:21:23+00:00,1,7108558,240250000,0.02958817065556712
498059,1730165327,2024-10-29T01:28:47+00:00,1,46168533,240250000,0.1921687117585848
498081,1730165759,2024-10-29T01:35:59+00:00,1,49497414,240250000,0.206024616024974
498103,1730166071,2024-10-29T01:41:11+00:00,1,51759864,240250000,0.21544168158168575
498125,1730166311,2024-10-29T01:45:11+00:00,1,46161170,240250000,0.19213806451612903
498147,1730166671,2024-10-29T01:51:11+00:00,1,47111404,240250000,0.1960932528616025
498169,1730167067,2024-10-29T01:57:47+00:00,1,51463208,240250000,0.214206901144641
498191,1730167499,2024-10-29T02:04:59+00:00,1,49697747,240250000,0.20685846826222684
498213,1730167859,2024-10-29T02:10:59+00:00,1,3739551,240250000,0.015565248699271592
498235,1730168303,2024-10-29T02:18:23+00:00,1,47729302,240250000,0.19866514880332986
498257,1730168951,2024-10-29T02:29:11+00:00,1,44132552,240250000,0.183694285119667
498279,1730169815,2024-10-29T02:43:35+00:00,1,19297347,240250000,0.08032194380853278
498301,1730170439,2024-10-29T02:53:59+00:00,1,162476,240250000,0.0006762788761706556
498323,1730170895,2024-10-29T03:01:35+00:00,1,47484173,240250000,0.19764484079084288
498345,1730171183,2024-10-29T03:06:23+00:00,1,36936485,240250000,0.15374187304890738
498367,1730171435,2024-10-29T03:10:35+00:00,1,6695878,240250000,0.027870459937565036
498389,1730171999,2024-10-29T03:19:59+00:00,1,51312263,240250000,0.21357861810613943
498411,1730172755,2024-10-29T03:32:35+00:00,1,57302038,240250000,0.2385100437044745
498433,1730173259,2024-10-29T03:40:59+00:00,1,12180927,240250000,0.050701048907388135
498455,1730173883,2024-10-29T03:51:23+00:00,1,51088098,240250000,0.2126455691987513
498477,1730174399,2024-10-29T03:59:59+00:00,1,22745907,240250000,0.09467599167533819
498499,1730174915,2024-10-29T04:08:35+00:00,1,50666547,240250000,0.21089093444328824
498521,1730175479,2024-10-29T04:17:59+00:00,1,28984926,240250000,0.12064485327783558
498543,1730176043,2024-10-29T04:27:23+00:00,1,11517350,240250000,0.04793902185223725
498565,1730176463,2024-10-29T04:34:23+00:00,1,4962625,240250000,0.02065608740894901
498587,1730177027,2024-10-29T04:43:47+00:00,1,8429856,240250000,0.03508785015608741
498609,1730177615,2024-10-29T04:53:35+00:00,1,50049870,240250000,0.20832412070759626
498631,1730178155,2024-10-29T05:02:35+00:00,1,270871,240250000,0.0011274547346514048
498653,1730178755,2024-10-29T05:12:35+00:00,1,16062216,240250000,0.06685625806451613
498675,1730179487,2024-10-29T05:24:47+00:00,1,51608912,240250000,0.21481336940686785
498697,1730180027,2024-10-29T05:33:47+00:00,1,117435,240250000,0.0004888033298647243
498719,1730180507,2024-10-29T05:41:47+00:00,1,24036912,240250000,0.10004958168574402
498741,1730181227,2024-10-29T05:53:47+00:00,1,53438891,240250000,0.2224303475546306
498763,1730182055,2024-10-29T06:07:35+00:00,1,51933882,240250000,0.21616600208116546
498785,1730182667,2024-10-29T06:17:47+00:00,1,53261963,240250000,0.22169391467221644
498807,1730183315,2024-10-29T06:28:35+00:00,1,52554408,240250000,0.21874883662851197
498829,1730183735,2024-10-29T06:35:35+00:00,1,176092,240250000,0.0007329531737773153
498851,1730184083,2024-10-29T06:41:23+00:00,1,50659673,240250000,0.21086232258064516
498873,1730184359,2024-10-29T06:45:59+00:00,1,117435,240250000,0.0004888033298647243
498895,1730184707,2024-10-29T06:51:47+00:00,1,52012930,240250000,0.21649502601456816
498917,1730185007,2024-10-29T06:56:47+00:00,1,6430858,240250000,0.026767359001040582
498939,1730185223,2024-10-29T07:00:23+00:00,1,117423,240250000,0.0004887533818938606
498961,1730185487,2024-10-29T07:04:47+00:00,1,43155041,240250000,0.17962556087408948
498983,1730185715,2024-10-29T07:08:35+00:00,1,48627871,240250000,0.20240529032258064
499005,1730186051,2024-10-29T07:14:11+00:00,1,50087148,240250000,0.20847928407908428
499027,1730186471,2024-10-29T07:21:11+00:00,1,23976429,240250000,0.09979783142559834
499049,1730186687,2024-10-29T07:24:47+00:00,1,18677969,240250000,0.07774388761706556
499071,1730186939,2024-10-29T07:28:59+00:00,1,51079287,240250000,0.21260889490114465
499093,1730187251,2024-10-29T07:34:11+00:00,1,48105373,240250000,0.20023048074921956
499115,1730187563,2024-10-29T07:39:23+00:00,1,5687093,240250000,0.02367156295525494
499137,1730187815,2024-10-29T07:43:35+00:00,1,18351897,240250000,0.0763866680541103
499159,1730188067,2024-10-29T07:47:47+00:00,1,55900433,240250000,0.23267609989594173
499181,1730188415,2024-10-29T07:53:35+00:00,1,1705702,240250000,0.007099696149843912
499203,1730188739,2024-10-29T07:58:59+00:00,1,53256365,240250000,0.22167061394380852
499225,1730189075,2024-10-29T08:04:35+00:00,1,117435,240250000,0.0004888033298647243
499247,1730189375,2024-10-29T08:09:35+00:00,1,117423,240250000,0.0004887533818938606
499269,1730189747,2024-10-29T08:15:47+00:00,1,52743770,240250000,0.21953702393340271
499291,1730190023,2024-10-29T08:20:23+00:00,1,51022975,240250000,0.212374505723205
499313,1730190383,2024-10-29T08:26:23+00:00,1,47025022,240250000,0.19573370239334026
499335,1730190875,2024-10-29T08:34:35+00:00,1,13177913,240250000,0.054850834547346516
499357,1730191211,2024-10-29T08:40:11+00:00,1,49747290,240250000,0.20706468262226846
499379,1730191487,2024-10-29T08:44:47+00:00,1,49505667,240250000,0.2060589677419355
499401,1730191907,2024-10-29T08:51:47+00:00,1,15299262,240250000,0.06368059105098856
499423,1730192279,2024-10-29T08:57:59+00:00,1,51255271,240250000,0.21334139854318418
499445,1730192807,2024-10-29T09:06:47+00:00,1,14388610,240250000,0.05989015608740895
499467,1730193095,2024-10-29T09:11:35+00:00,1,51571079,240250000,0.21465589594172738
499489,1730193455,2024-10-29T09:17:35+00:00,1,117435,240250000,0.0004888033298647243
499511,1730193899,2024-10-29T09:24:59+00:00,1,9929456,240250000,0.04132968158168574
499533,1730194379,2024-10-29T09:32:59+00:00,1,7027400,240250000,0.029250364203954216
499555,1730194739,2024-10-29T09:38:59+00:00,1,51082231,240250000,0.21262114880332986
499577,1730195183,2024-10-29T09:46:23+00:00,1,54876758,240250000,0.2284152258064516
499599,1730195663,2024-10-29T09:54:23+00:00,1,5238792,240250000,0.02180558584807492
499621,1730195963,2024-10-29T09:59:23+00:00,1,53861939,240250000,0.2241912133194589
499643,1730196431,2024-10-29T10:07:11+00:00,1,48506601,240250000,0.20190052445369408
499665,1730196707,2024-10-29T10:11:47+00:00,1,45868878,240250000,0.19092144849115505
499687,1730196983,2024-10-29T10:16:23+00:00,1,1968375,240250000,0.00819302809573361
499709,1730197211,2024-10-29T10:20:11+00:00,1,140057,240250000,0.0005829635796045786
499731,1730197703,2024-10-29T10:28:23+00:00,1,20696462,240250000,0.08614552341311134
499753,1730198027,2024-10-29T10:33:47+00:00,1,117435,240250000,0.0004888033298647243
499775,1730198399,2024-10-29T10:39:59+00:00,1,50772313,240250000,0.21133116753381895
499797,1730198723,2024-10-29T10:45:23+00:00,1,1948818,240250000,0.008111625390218523
499819,1730199203,2024-10-29T10:53:23+00:00,1,53220579,240250000,0.22152166077003121
499841,1730199635,2024-10-29T11:00:35+00:00,1,57858749,240250000,0.24082725910509886
499863,1730200091,2024-10-29T11:08:11+00:00,1,55944024,240250000,0.23285754006243498
499885,1730200691,2024-10-29T11:18:11+00:00,1,59419010,240250000,0.24732158168574403
499907,1730201339,2024-10-29T11:28:59+00:00,1,52461129,240250000,0.21836057856399585
499929,1730202299,2024-10-29T11:44:59+00:00,1,53490849,240250000,0.22264661394380852
499951,1730202767,2024-10-29T11:52:47+00:00,1,50442650,240250000,0.20995900104058274
499973,1730203307,2024-10-29T12:01:47+00:00,1,42533642,240250000,0.17703909261186265
499995,1730203907,2024-10-29T12:11:47+00:00,1,960373,240250000,0.003997390218522373
500017,1730204579,2024-10-29T12:22:59+00:00,1,57346103,240250000,0.23869345681581686
500039,1730205119,2024-10-29T12:31:59+00:00,1,17219670,240250000,0.07167396462018731
500061,1730205863,2024-10-29T12:44:23+00:00,1,50318911,240250000,0.20944395837669094
500083,1730206811,2024-10-29T13:00:11+00:00,1,53965136,240250000,0.22462075338189386
500105,1730207795,2024-10-29T13:16:35+00:00,1,25173685,240250000,0.10478120707596254
500127,1730208899,2024-10-29T13:34:59+00:00,1,55570771,240250000,0.23130393756503642
500149,1730209679,2024-10-29T13:47:59+00:00,1,4575029,240250000,0.01904278459937565
500171,1730210387,2024-10-29T13:59:47+00:00,1,14798720,240250000,0.06159716961498439
500193,1730211095,2024-10-29T14:11:35+00:00,1,48505171,240250000,0.20189457232049948
500215,1730211719,2024-10-29T14:21:59+00:00,1,2834230,240250000,0.01179700312174818
500237,1730212703,2024-10-29T14:38:23+00:00,1,50544765,240250000,0.21038403746097814
500259,1730213699,2024-10-29T14:54:59+00:00,1,48640918,240250000,0.2024595962539022
500281,1730214647,2024-10-29T15:10:47+00:00,1,52142883,240250000,0.21703593340270552
500303,1730215571,2024-10-29T15:26:11+00:00,1,49099152,240250000,0.20436691779396463
500325,1730216543,2024-10-29T15:42:23+00:00,1,47326488,240250000,0.19698850364203954
500347,1730217527,2024-10-29T15:58:47+00:00,1,49666326,240250000,0.20672768366285119
500369,1730218535,2024-10-29T16:15:35+00:00,1,49753872,240250000,0.2070920790842872
500391,1730219615,2024-10-29T16:33:35+00:00,1,48059316,240250000,0.20003877627471384
500413,1730220647,2024-10-29T16:50:47+00:00,1,52435972,240250000,0.21825586680541104
500435,1730221847,2024-10-29T17:10:47+00:00,1,49181970,240250000,0.20471163371488033
500457,1730222819,2024-10-29T17:26:59+00:00,1,48313067,240250000,0.2010949719042664
500479,1730223875,2024-10-29T17:44:35+00:00,1,55975602,240250000,0.23298897814776276
500501,1730224895,2024-10-29T18:01:35+00:00,1,50597921,240250000,0.21060529032258066
500523,1730225759,2024-10-29T18:15:59+00:00,1,57198453,240250000,0.23807888865764829
500545,1730226731,2024-10-29T18:32:11+00:00,1,46294463,240250000,0.19269287408949012
500567,1730227691,2024-10-29T18:48:11+00:00,1,47049169,240250000,0.19583421019771072
500589,1730228639,2024-10-29T19:03:59+00:00,1,43945065,240250000,0.18291390218522371
500611,1730229647,2024-10-29T19:20:47+00:00,1,42654400,240250000,0.1775417273673257
500633,1730230655,2024-10-29T19:37:35+00:00,1,42371283,240250000,0.17636330072840792
500655,1730231567,2024-10-29T19:52:47+00:00,1,46157199,240250000,0.19212153590010406
500677,1730232587,2024-10-29T20:09:47+00:00,1,45765526,240250000,0.19049126326742977
500699,1730233751,2024-10-29T20:29:11+00:00,1,55545274,240250000,0.23119781061394382
500721,1730234723,2024-10-29T20:45:23+00:00,1,41431226,240250000,0.17245047242455774
500743,1730235731,2024-10-29T21:02:11+00:00,1,21039159,240250000,0.08757194172736732
500765,1730236691,2024-10-29T21:18:11+00:00,1,43343010,240250000,0.18040795005202914
500787,1730237603,2024-10-29T21:33:23+00:00,1,43464305,240250000,0.18091281997918834
500809,1730238503,2024-10-29T21:48:23+00:00,1,43746420,240250000,0.18208707596253904
500831,1730239547,2024-10-29T22:05:47+00:00,1,42110567,240250000,0.17527811446409988
500853,1730240327,2024-10-29T22:18:47+00:00,1,31619365,240250000,0.13161026014568158
500875,1730240867,2024-10-29T22:27:47+00:00,1,8280978,240250000,0.03446817065556712
500897,1730241455,2024-10-29T22:37:35+00:00,1,9267556,240250000,0.03857463475546306
500919,1730242151,2024-10-29T22:49:11+00:00,1,45517519,240250000,0.18945897606659728
500941,1730242691,2024-10-29T22:58:11+00:00,1,39761932,240250000,0.16550231841831425
500963,1730243459,2024-10-29T23:10:59+00:00,1,43682653,240250000,0.1818216566077003
500985,1730244263,2024-10-29T23:24:23+00:00,1,41365394,240250000,0.1721764578563996
501007,1730244995,2024-10-29T23:36:35+00:00,1,42206812,240250000,0.17567871800208115
501029,1730245715,2024-10-29T23:48:35+00:00,1,11812462,240250000,0.049167375650364206
501051,1730246387,2024-10-29T23:59:47+00:00,1,13686564,240250000,0.05696800832466181
501073,1730247143,2024-10-30T00:12:23+00:00,1,46468433,240250000,0.19341699479708638
501095,1730247551,2024-10-30T00:19:11+00:00,1,47079042,240250000,0.19595855150884495
501117,1730248055,2024-10-30T00:27:35+00:00,1,48640749,240250000,0.2024588928199792
501139,1730248595,2024-10-30T00:36:35+00:00,1,48106168,240250000,0.20023378980228929
501161,1730249279,2024-10-30T00:47:59+00:00,1,49889296,240250000,0.2076557585848075
501183,1730249831,2024-10-30T00:57:11+00:00,1,46931407,240250000,0.19534404578563996
501205,1730250467,2024-10-30T01:07:47+00:00,1,49369614,240250000,0.20549267013527575
501227,1730251235,2024-10-30T01:20:35+00:00,1,27975118,240250000,0.11644169823100936
501249,1730251679,2024-10-30T01:27:59+00:00,1,46424124,240250000,0.19323256607700312
501271,1730252015,2024-10-30T01:33:35+00:00,1,43191002,240250000,0.17977524245577522
501293,1730252579,2024-10-30T01:42:59+00:00,1,42239351,240250000,0.17581415608740894
501315,1730252915,2024-10-30T01:48:35+00:00,1,47877161,240250000,0.19928058688865766
501337,1730253503,2024-10-30T01:58:23+00:00,1,23718534,240250000,0.0987243870967742
501359,1730254079,2024-10-30T02:07:59+00:00,1,46591160,240250000,0.19392782518210197
501381,1730254859,2024-10-30T02:20:59+00:00,1,53303388,240250000,0.2218663392299688
501403,1730255507,2024-10-30T02:31:47+00:00,1,27988844,240250000,0.11649883038501561
501425,1730255903,2024-10-30T02:38:23+00:00,1,49024750,240250000,0.20405723204994797
501447,1730256419,2024-10-30T02:46:59+00:00,1,51523786,240250000,0.2144590468262227
501469,1730256959,2024-10-30T02:55:59+00:00,1,54306429,240250000,0.2260413277835588
501491,1730257343,2024-10-30T03:02:23+00:00,1,117435,240250000,0.0004888033298647243
501513,1730257787,2024-10-30T03:09:47+00:00,1,48299650,240250000,0.20103912591050987
501535,1730258147,2024-10-30T03:15:47+00:00,1,9244260,240250000,0.03847766909469303
501557,1730258519,2024-10-30T03:21:59+00:00,1,48434011,240250000,0.20159838085327783
501579,1730258963,2024-10-30T03:29:23+00:00,1,176104,240250000,0.000733003121748179
501601,1730259467,2024-10-30T03:37:47+00:00,1,18543480,240250000,0.07718409989594173
501623,1730259995,2024-10-30T03:46:35+00:00,1,49785098,240250000,0.20722205202913632
501645,1730260439,2024-10-30T03:53:59+00:00,1,47304321,240250000,0.1968962372528616
501667,1730260943,2024-10-30T04:02:23+00:00,1,33017269,240250000,0.1374287991675338
501689,1730261435,2024-10-30T04:10:35+00:00,1,5377117,240250000,0.022381340270551508
501711,1730261939,2024-10-30T04:18:59+00:00,1,49889752,240250000,0.2076576566077003
501733,1730262335,2024-10-30T04:25:35+00:00,1,15928318,240250000,0.06629893028095733
501755,1730262743,2024-10-30T04:32:23+00:00,1,15357827,240250000,0.06392435796045785
501777,1730263187,2024-10-30T04:39:47+00:00,1,54064610,240250000,0.22503479708636837
501799,1730263763,2024-10-30T04:49:23+00:00,1,47348945,240250000,0.19708197710718003
501821,1730264399,2024-10-30T04:59:59+00:00,1,58907951,240250000,0.24519438501560875
501843,1730265203,2024-10-30T05:13:23+00:00,1,51250096,240250000,0.21331985848074922
501865,1730265851,2024-10-30T05:24:11+00:00,1,48760732,240250000,0.20295830176899063
501887,1730266595,2024-10-30T05:36:35+00:00,1,44122895,240250000,0.18365408949011447
501909,1730267231,2024-10-30T05:47:11+00:00,1,49797758,240250000,0.2072747471383975
501931,1730267735,2024-10-30T05:55:35+00:00,1,11691690,240250000,0.048664682622268474
501953,1730268407,2024-10-30T06:06:47+00:00,1,52791469,240250000,0.21973556295525495
501975,1730269151,2024-10-30T06:19:11+00:00,1,26091368,240250000,0.10860090738813735
501997,1730269727,2024-10-30T06:28:47+00:00,1,52717620,240250000,0.21942817898022893
502019,1730270375,2024-10-30T06:39:35+00:00,1,16359094,240250000,0.06809196253902185
502041,1730270795,2024-10-30T06:46:35+00:00,1,11119861,240250000,0.04628454110301769
502063,1730271251,2024-10-30T06:54:11+00:00,1,51830385,240250000,0.21573521331945889
502085,1730271587,2024-10-30T06:59:47+00:00,1,52807432,240250000,0.21980200624349636
502107,1730271971,2024-10-30T07:06:11+00:00,1,1812887,240250000,0.007545835587929241
502129,1730272307,2024-10-30T07:11:47+00:00,1,48655897,240250000,0.20252194380853278
502151,1730272679,2024-10-30T07:17:59+00:00,1,19683199,240250000,0.08192798751300728
502173,1730273075,2024-10-30T07:24:35+00:00,1,34766425,240250000,0.14470936524453695
502195,1730273339,2024-10-30T07:28:59+00:00,1,46297751,240250000,0.19270655983350676
502217,1730273591,2024-10-30T07:33:11+00:00,1,48841189,240250000,0.20329319042663893
502239,1730273915,2024-10-30T07:38:35+00:00,1,47975444,240250000,0.19968967325702394
502261,1730274467,2024-10-30T07:47:47+00:00,1,18319320,240250000,0.07625107180020811
502283,1730274983,2024-10-30T07:56:23+00:00,1,44110437,240250000,0.18360223517169616
502305,1730275391,2024-10-30T08:03:11+00:00,1,49420590,240250000,0.20570484911550468
502327,1730275775,2024-10-30T08:09:35+00:00,1,48662840,240250000,0.20255084287200834
502349,1730276147,2024-10-30T08:15:47+00:00,1,51429166,240250000,0.21406520707596255
502371,1730276651,2024-10-30T08:24:11+00:00,1,22387975,240250000,0.09318616024973986
502393,1730277251,2024-10-30T08:34:11+00:00,1,47724356,240250000,0.19864456191467222
502415,1730277515,2024-10-30T08:38:35+00:00,1,48312152,240250000,0.20109116337148802
502437,1730277935,2024-10-30T08:45:35+00:00,1,50682030,240250000,0.2109553798126951
502459,1730278619,2024-10-30T08:56:59+00:00,1,46072996,240250000,0.1917710551508845
502481,1730278943,2024-10-30T09:02:23+00:00,1,14276501,240250000,0.05942352133194589
502503,1730279423,2024-10-30T09:10:23+00:00,1,47789290,240250000,0.1989148387096774
502525,1730279891,2024-10-30T09:18:11+00:00,1,20464753,240250000,0.08518107388137357
502547,1730280179,2024-10-30T09:22:59+00:00,1,14429793,240250000,0.060061573361082206
502569,1730280623,2024-10-30T09:30:23+00:00,1,49223661,240250000,0.20488516545265348
502591,1730281151,2024-10-30T09:39:11+00:00,1,4124798,240250000,0.017168774193548387
502613,1730281727,2024-10-30T09:48:47+00:00,1,24753413,240250000,0.10303189594172736
502635,1730282171,2024-10-30T09:56:11+00:00,1,21279917,240250000,0.08857405619146722
502657,1730282639,2024-10-30T10:03:59+00:00,1,10642065,240250000,0.04429579604578564
502679,1730283119,2024-10-30T10:11:59+00:00,1,51996548,240250000,0.2164268387096774
502701,1730283407,2024-10-30T10:16:47+00:00,1,46795773,240250000,0.19477949219562954
502723,1730283899,2024-10-30T10:24:59+00:00,1,5458558,240250000,0.022720324661810613
502745,1730284451,2024-10-30T10:34:11+00:00,1,50891439,240250000,0.21182700936524454
502767,1730284703,2024-10-30T10:38:23+00:00,1,49554204,240250000,0.20626099479708637
502789,1730285123,2024-10-30T10:45:23+00:00,1,27694199,240250000,0.11527242039542143
502811,1730285699,2024-10-30T10:54:59+00:00,1,48767457,240250000,0.20298629344432884
502833,1730286239,2024-10-30T11:03:59+00:00,1,50389267,240250000,0.20973680332986472
502855,1730286599,2024-10-30T11:09:59+00:00,1,117435,240250000,0.0004888033298647243
502877,1730287019,2024-10-30T11:16:59+00:00,1,8810405,240250000,0.036671821019771074
502899,1730287859,2024-10-30T11:30:59+00:00,1,48132072,240250000,0.20034161082206037
502921,1730288387,2024-10-30T11:39:47+00:00,1,50339150,240250000,0.20952819979188345
502943,1730288783,2024-10-30T11:46:23+00:00,1,48555359,240250000,0.20210347138397503
502965,1730289131,2024-10-30T11:52:11+00:00,1,36909108,240250000,0.1536279209157128
502987,1730289599,2024-10-30T11:59:59+00:00,1,49284273,240250000,0.20513745265348596
503009,1730289923,2024-10-30T12:05:23+00:00,1,48114275,240250000,0.2002675338189386
503031,1730290487,2024-10-30T12:14:47+00:00,1,145141,240250000,0.0006041248699271592
503053,1730290979,2024-10-30T12:22:59+00:00,1,7380025,240250000,0.030718106139438085
503075,1730291375,2024-10-30T12:29:35+00:00,1,17857755,240250000,0.0743298855359001
503097,1730291819,2024-10-30T12:36:59+00:00,1,35880011,240250000,0.14934447866805411
503119,1730292311,2024-10-30T12:45:11+00:00,1,678807,240250000,0.0028254193548387097
503141,1730292863,2024-10-30T12:54:23+00:00,1,18404498,240250000,0.07660561082206035
503163,1730293487,2024-10-30T13:04:47+00:00,1,51436974,240250000,0.21409770655567117
503185,1730294495,2024-10-30T13:21:35+00:00,1,14619584,240250000,0.06085154630593132
503207,1730295455,2024-10-30T13:37:35+00:00,1,50840527,240250000,0.21161509677419355
503229,1730296439,2024-10-30T13:53:59+00:00,1,51064451,240250000,0.2125471425598335
503251,1730297315,2024-10-30T14:08:35+00:00,1,53066498,240250000,0.22088032466181062
503273,1730298383,2024-10-30T14:26:23+00:00,1,50475338,240250000,0.2100950593132154
503295,1730299271,2024-10-30T14:41:11+00:00,1,53181272,240250000,0.2213580520291363
503317,1730300207,2024-10-30T14:56:47+00:00,1,53246477,240250000,0.22162945681581686
503339,1730301119,2024-10-30T15:11:59+00:00,1,49667609,240250000,0.2067330239334027
503361,1730302199,2024-10-30T15:29:59+00:00,1,55589980,240250000,0.23138389177939647
503383,1730303123,2024-10-30T15:45:23+00:00,1,48111048,240250000,0.2002541019771072
503405,1730304035,2024-10-30T16:00:35+00:00,1,50005983,240250000,0.20814144849115504
503427,1730304887,2024-10-30T16:14:47+00:00,1,19609870,240250000,0.08162276795005204
503449,1730306099,2024-10-30T16:34:59+00:00,1,52584858,240250000,0.21887557960457857
503471,1730307083,2024-10-30T16:51:23+00:00,1,50903922,240250000,0.2118789677419355
503493,1730308175,2024-10-30T17:09:35+00:00,1,51414369,240250000,0.2140036170655567
503515,1730309219,2024-10-30T17:26:59+00:00,1,57950706,240250000,0.24121001456815816
503537,1730310179,2024-10-30T17:42:59+00:00,1,52818198,240250000,0.2198468178980229
503559,1730311199,2024-10-30T17:59:59+00:00,1,58328142,240250000,0.2427810280957336
503581,1730312279,2024-10-30T18:17:59+00:00,1,57457806,240250000,0.23915840166493235
503603,1730313107,2024-10-30T18:31:47+00:00,1,55956216,240250000,0.23290828720083245
503625,1730313947,2024-10-30T18:45:47+00:00,1,12665185,240250000,0.05271669094693028
503647,1730314835,2024-10-30T19:00:35+00:00,1,50390907,240250000,0.20974362955254944
503669,1730315555,2024-10-30T19:12:35+00:00,1,47955483,240250000,0.1996065889698231
503691,1730316179,2024-10-30T19:22:59+00:00,1,58393427,240250000,0.24305276586888658
503713,1730316839,2024-10-30T19:33:59+00:00,1,57348459,240250000,0.23870326326742977
503735,1730317283,2024-10-30T19:41:23+00:00,1,7567979,240250000,0.03150043288241415
503757,1730317835,2024-10-30T19:50:35+00:00,1,17232280,240250000,0.07172645161290322
503779,1730318459,2024-10-30T20:00:59+00:00,1,50545352,240250000,0.21038648074921956
503801,1730319215,2024-10-30T20:13:35+00:00,1,20417916,240250000,0.0849861227887617
503823,1730319779,2024-10-30T20:22:59+00:00,1,1848947,240250000,0.00769592924037461
503845,1730320319,2024-10-30T20:31:59+00:00,1,13408877,240250000,0.05581218314255983
503867,1730321075,2024-10-30T20:44:35+00:00,1,47946937,240250000,0.19957101768990634
503889,1730321699,2024-10-30T20:54:59+00:00,1,44056347,240250000,0.1833770946930281
503911,1730322479,2024-10-30T21:07:59+00:00,1,45847657,240250000,0.19083311966701352
503933,1730323259,2024-10-30T21:20:59+00:00,1,45462985,240250000,0.1892319875130073
503955,1730323859,2024-10-30T21:30:59+00:00,1,40486369,240250000,0.16851766493236212
503977,1730324771,2024-10-30T21:46:11+00:00,1,43904792,240250000,0.1827462726326743
503999,1730325419,2024-10-30T21:56:59+00:00,1,12971684,240250000,0.05399244120707596
504021,1730325971,2024-10-30T22:06:11+00:00,1,42884486,240250000,0.17849942143600417
504043,1730326919,2024-10-30T22:21:59+00:00,1,370827,240250000,0.0015435046826222684
504065,1730327699,2024-10-30T22:34:59+00:00,1,39548707,240250000,0.16461480541103019
504087,1730328419,2024-10-30T22:46:59+00:00,1,45218847,240250000,0.18821580437044744
504109,1730329211,2024-10-30T23:00:11+00:00,1,17606801,240250000,0.0732853319458897
504131,1730329991,2024-10-30T23:13:11+00:00,1,45995275,240250000,0.19144755463059313
504153,1730330651,2024-10-30T23:24:11+00:00,1,47424033,240250000,0.1973945182101977
504175,1730331227,2024-10-30T23:33:47+00:00,1,7363533,240250000,0.030649460978147764
504197,1730331935,2024-10-30T23:45:35+00:00,1,48910051,240250000,0.20357981685744017
504219,1730332667,2024-10-30T23:57:47+00:00,1,41526359,240250000,0.17284644745057232
504241,1730333363,2024-10-31T00:09:23+00:00,1,49660202,240250000,0.2067021935483871
504263,1730333939,2024-10-31T00:18:59+00:00,1,26517835,240250000,0.1103760041623309
504285,1730334623,2024-10-31T00:30:23+00:00,1,48647019,240250000,0.20248499063475547
504307,1730335295,2024-10-31T00:41:35+00:00,1,53579590,240250000,0.22301598335067638
504329,1730335871,2024-10-31T00:51:11+00:00,1,48360344,240250000,0.2012917544224766
504351,1730336675,2024-10-31T01:04:35+00:00,1,6523072,240250000,0.02715118418314256
504373,1730337311,2024-10-31T01:15:11+00:00,1,47024419,240250000,0.19573119250780438
504395,1730338031,2024-10-31T01:27:11+00:00,1,46270488,240250000,0.19259308220603538
504417,1730338763,2024-10-31T01:39:23+00:00,1,49304008,240250000,0.20521959625390218
504439,1730339051,2024-10-31T01:44:11+00:00,1,42405504,240250000,0.17650573985431842
504461,1730339267,2024-10-31T01:47:47+00:00,1,19488341,240250000,0.08111692403746097
504483,1730339663,2024-10-31T01:54:23+00:00,1,2886701,240250000,0.01201540478668054
504505,1730340083,2024-10-31T02:01:23+00:00,1,50460704,240250000,0.21003414776274715
