batch_index,post_block,batch_revenue_eth,batch_cost_eth,batch_net_eth,batch_revenue_to_cost
6953,24252841,3.45621684055168e-05,3.4660086504e-05,-9.791809848320313e-08,0.9971749032284757
6954,24252851,3.41617296833664e-05,3.63153345408e-05,-2.1536048574335976e-06,0.9406970943634282
6955,24252861,3.34806753242944e-05,3.605962513888e-05,-2.5789498145855976e-06,0.9284809588382288
6956,24252871,3.6432416993216005e-05,3.8820961615104e-05,-2.388544621887992e-06,0.9384728115297719
6957,24252881,3.5361424363795205e-05,3.1059991109824e-05,4.301433253971203e-06,1.1384879100178074
6958,24252891,3.41256971227456e-05,3.405760838464e-05,6.808873810560157e-08,1.0019992225330863
6959,24252901,3.34978071401536e-05,3.407978738464e-05,-5.819802444864023e-07,0.9829230083533707
6960,24252911,3.2402980521759996e-05,3.3224151267392e-05,-8.211707456320039e-07,0.9752839210542017
6961,24252921,3.33753588174848e-05,3.4902126098816e-05,-1.5267672813311991e-06,0.9562557513829224
6962,24252931,3.2885808278432e-05,3.2003936674624e-05,8.81871603808e-07,1.0275550977610588
6963,24252941,3.3210460130752e-05,3.3614628941248e-05,-4.041688104960039e-07,0.9879764012507051
6964,24252951,3.3034273503372805e-05,3.4842233819776e-05,-1.8079603164031952e-06,0.9481100917422516
6965,24252961,3.37327070861248e-05,3.291182632384e-05,8.208807622848008e-07,1.024941817394381
6966,24252971,3.2292623923692796e-05,3.1332927047488e-05,9.596968762047969e-07,1.0306290208619924
6967,24252981,3.28717824023744e-05,3.377277041696e-05,-9.009880145856016e-07,0.9733220578749695
6968,24252991,3.2289261274368e-05,3.1594074888192e-05,6.95186386176e-07,1.0220036949534426
6969,24253001,3.23949432287232e-05,3.2011904000832e-05,3.830392278911953e-07,1.011965524696102
6970,24253011,3.24429668767296e-05,3.1262712566016e-05,1.1802543107136016e-06,1.0377527800321649
6971,24253021,3.2633206574016e-05,3.4045772566016e-05,-1.412565992e-06,0.9585097976772011
6972,24253031,3.30535547031424e-05,3.2734848965632e-05,3.1870573751039455e-07,1.0097359770269598
6973,24253041,3.32658110313152e-05,3.2413940054208e-05,8.518709771071992e-07,1.0262810067422399
6974,24253051,3.6331022976332806e-05,3.3371754942976e-05,2.9592680333568048e-06,1.088675828958155
6975,24253061,3.629624066154881e-05,3.5136553625536e-05,1.1596870360128047e-06,1.0330051446812925
6976,24253071,3.42170452662208e-05,3.2399581625792e-05,1.8174636404288007e-06,1.056095281149618
6977,24253081,3.44260662341376e-05,3.8435041594688e-05,-4.0089753605504025e-06,0.8956947828279579
6978,24253091,3.67148830959936e-05,3.519967052992e-05,1.5152125660735938e-06,1.0430462144464008
6979,24253101,3.5986937549996796e-05,3.4989565896448e-05,9.973716535487968e-07,1.0285048307401277
6980,24253111,3.30296061500992e-05,3.4452562406592e-05,-1.4229562564928007e-06,0.9586981008930546
6981,24253121,3.38651792770752e-05,3.3419053700736e-05,4.461255763392031e-07,1.0133494377289738
6982,24253131,3.7868896234214397e-05,4.2232535984768e-05,-4.363639750553602e-06,0.8966758768138519
6983,24253141,4.1808701578636796e-05,4.35720766288e-05,-1.7633750501632032e-06,0.9595296991422791
6984,24253151,4.2574477435136e-05,4.0258115077312e-05,2.316362357824e-06,1.0575377747660475
6985,24253161,4.0681054165740794e-05,4.123458318592e-05,-5.535290201792032e-07,0.9865760976003217
6986,24253171,4.09814186555968e-05,4.1510130731072e-05,-5.287120754751953e-07,0.9872630592541248
6987,24253181,3.97410625053504e-05,3.9402398731328e-05,3.3866377402239843e-07,1.008595003982667
6988,24253191,4.037903054235519e-05,3.692826991904e-05,3.4507606233151954e-06,1.093444957775723
6989,24253201,3.6259509507968e-05,3.6415955987648e-05,-1.5644647968e-07,0.9957039029887595
6990,24253211,3.4775014920371204e-05,3.1167875594176e-05,3.6071393261952033e-06,1.1157326015145297
6991,24253221,3.6519519665286396e-05,3.564599720704e-05,8.735224582463984e-07,1.0245054852350681
6992,24253231,3.8636491631136e-05,3.7400387725504e-05,1.236103905632e-06,1.0330505639327658
6993,24253241,3.683421583248e-05,3.5099519957056e-05,1.734695875424e-06,1.049422210832125
6994,24253251,3.451144512678399e-05,4.0575067394944e-05,-6.063622268160008e-06,0.8505579249163345
6995,24253261,3.8423248104192e-05,3.6851900754944e-05,1.571347349248e-06,1.0426395197278173
6996,24253271,3.4853999177446395e-05,3.3301138167616e-05,1.5528610098303984e-06,1.0466308689515151
6997,24253281,3.58501997820224e-05,3.3882698628352e-05,1.9675011536703983e-06,1.0580680179950028
6998,24253291,3.45213934235392e-05,3.2796541498176e-05,1.724851925363203e-06,1.0525924944085685
6999,24253301,3.36921497854848e-05,3.2559216785408e-05,1.1329330000768007e-06,1.034796076562399
7000,24253311,3.3493194757094396e-05,3.3486399944576e-05,6.794812518398438e-09,1.0002029126012246
7001,24253321,3.24408360478208e-05,3.3640794822208e-05,-1.1999587743871992e-06,0.9643302490107919
7002,24253331,3.3230203118041604e-05,3.3390876822208e-05,-1.6067370416639844e-07,0.9951880956878756
7003,24253341,3.49008573934656e-05,3.4373613904512e-05,5.272434889536016e-07,1.0153386109013225
7004,24253351,3.45770363444928e-05,3.746377326112e-05,-2.8867369166271994e-06,0.9229459110670237
7005,24253361,3.5347745879872e-05,3.575671634752e-05,-4.08970467648e-07,0.9885624154166393
7006,24253371,3.44277802281536e-05,3.944864420384e-05,-5.020863975686402e-06,0.8727240421814633
7007,24253381,3.9339472508576e-05,3.7837792455872e-05,1.501680052704e-06,1.0396873061359306
7008,24253391,3.616779538943359e-05,3.5258656732288e-05,9.091386571455938e-07,1.025784835311467
7009,24253401,3.4505117338956804e-05,3.5421932941696e-05,-9.168156027391953e-07,0.9741172904299644
7010,24253411,3.65996376542144e-05,3.229807968e-05,4.301557974214406e-06,1.1331830875653597
7011,24253421,3.39692605554176e-05,3.2793057101184e-05,1.1762034542336016e-06,1.0358674536077679
7012,24253431,3.4439523286105596e-05,3.5768353187456e-05,-1.3288299013504063e-06,0.9628490052537161
7013,24253441,3.5838051850848e-05,3.6866286497024e-05,-1.028234646176e-06,0.9721090800328098
7014,24253451,3.556470111448959e-05,3.4504894657792e-05,1.0598064566975938e-06,1.0307146701129912
7015,24253461,3.4732698059628804e-05,3.3784590398912e-05,9.481076607168008e-07,1.0280633167228612
7016,24253471,3.4453959820416e-05,3.5735800169088e-05,-1.281840348672e-06,0.9641300784477519
7017,24253481,3.3660440169779206e-05,3.279413247392e-05,8.663076958592032e-07,1.0264165455984586
7018,24253491,3.40571865211648e-05,3.26352839504e-05,1.4219025707648008e-06,1.0435694867225866
7019,24253501,3.3192265152243196e-05,3.5195582343488e-05,-2.0033171912448007e-06,0.9430804362975553
7020,24253511,3.37738169925376e-05,3.436195075456e-05,-5.881337620224023e-07,0.9828841567749365
7021,24253521,3.483956095681919e-05,3.569183579392e-05,-8.522748371008047e-07,0.9761212944601189
7022,24253531,3.4446404966476804e-05,3.299877544e-05,1.4476295264768009e-06,1.043869189300947
7023,24253541,3.30969777210304e-05,3.4577954035392e-05,-1.4809763143615977e-06,0.9571699264552854
7024,24253551,3.47024938297728e-05,3.4902872284032e-05,-2.0037845425920312e-07,0.9942589695017485
7025,24253561,3.330368402949759e-05,3.4665914462912e-05,-1.3622304334144062e-06,0.960704038692768
7026,24253571,3.2797099673574405e-05,3.3307169323136e-05,-5.100696495615977e-07,0.9846858901573695
7027,24253581,3.27472433776384e-05,3.3309227177856e-05,-5.619838002176016e-07,0.9831282846276539
7028,24253591,3.37876426930688e-05,3.5067766120768e-05,-1.2801234276991992e-06,0.9634957235858523
7029,24253601,3.5236859685203206e-05,3.723939992416e-05,-2.002540238956797e-06,0.9462252280371038
7030,24253611,3.5323287595999994e-05,3.4254145694528e-05,1.0691419014719923e-06,1.031212043967069
7031,24253621,3.48519799472512e-05,3.395087277024e-05,9.011071770111992e-07,1.026541502573715
7032,24253631,3.5899387957056e-05,3.6922701545792e-05,-1.023313588736e-06,0.972284975207817
7033,24253641,3.4771488804371196e-05,3.826952785888e-05,-3.498039054508805e-06,0.9085946639475688
7034,24253651,3.8028779253465604e-05,3.6076735861632e-05,1.9520433918336016e-06,1.054108093351916
7035,24253661,3.7035358237984e-05,3.7239933527168e-05,-2.04575289184e-07,0.9945065613762507
7036,24253671,3.6039929979225605e-05,3.6144892418752e-05,-1.0496243952639843e-07,0.9970960644090354
7037,24253681,3.450884695525121e-05,3.2188170983808e-05,2.320675971443207e-06,1.072097168012765
7038,24253691,3.22700986680384e-05,3.1910293196544e-05,3.5980547149439844e-07,1.0112755301017844
7039,24253701,3.26578203182464e-05,3.5655202040704e-05,-2.9973817224576014e-06,0.9159342381783228
7040,24253711,3.39677753756672e-05,3.2804274072192e-05,1.1635013034751992e-06,1.0354679789869665
7041,24253721,3.2812022296704e-05,3.3009465591104e-05,-1.974432944e-07,0.9940185855522238
7042,24253731,3.37569505148928e-05,3.5191658515328e-05,-1.4347080004351992e-06,0.9592315889343408
7043,24253741,3.3870586245273605e-05,3.4090106393536e-05,-2.1952014826239845e-07,0.9935605906966596
7044,24253751,3.3617323112448005e-05,3.3353800710208e-05,2.635224022400039e-07,1.0079008207948952
7045,24253761,3.34808169428736e-05,3.4177433395264e-05,-6.966164523904063e-07,0.9796176487469379
7046,24253771,3.24659145996416e-05,3.1447141342848e-05,1.0187732567936015e-06,1.0323963709669688
7047,24253781,3.3466795090758404e-05,3.1719399488128e-05,1.7473956026304023e-06,1.0550891766814319
7048,24253791,3.4314775328416e-05,3.2452634722048e-05,1.862140606368e-06,1.0573802596404562
7049,24253801,3.3316377519507196e-05,3.2478008399552e-05,8.383691199551953e-07,1.0258134399634788
7050,24253811,3.35322392836096e-05,3.5268984023616e-05,-1.7367447400063984e-06,0.9507571655921963
7051,24253821,3.41798904770816e-05,3.4960511859584e-05,-7.806213825024024e-07,0.9776713400067567
7052,24253831,3.4446027231513595e-05,3.6420718612544e-05,-1.9746913810304024e-06,0.9457810977856357
7053,24253841,3.42069325155776e-05,3.333537098528e-05,8.715615302975977e-07,1.026145247661484
7054,24253851,3.5702886733804797e-05,3.3960643292224e-05,1.7422434415807969e-06,1.0513018386191677
7055,24253861,3.41818206046016e-05,3.4171797661632e-05,1.0022942969597656e-08,1.0002933103803564
7056,24253871,3.33753633377088e-05,3.1742479731008e-05,1.6328836067008009e-06,1.051441589331967
7057,24253881,3.4322905378220794e-05,3.7705928073088e-05,-3.383022694867203e-06,0.9102787580692973
7058,24253891,3.7469402258726406e-05,3.4848712814016e-05,2.620689444710406e-06,1.0752019008190277
7059,24253901,3.6579631938585604e-05,3.751715096512e-05,-9.375190265343984e-07,0.9750109216073999
7060,24253911,3.4660152818048e-05,3.3238786778432e-05,1.421366039616e-06,1.042762271953268
7061,24253921,3.37812156390912e-05,3.5275848943552e-05,-1.4946333044608007e-06,0.9576301251643158
7062,24253931,3.397567055887359e-05,3.2528095647616e-05,1.4475749112575938e-06,1.0445022950909728
7063,24253941,3.5084145301849605e-05,3.60568405488e-05,-9.726952469503984e-07,0.9730232812374691
7064,24253951,3.37565946130752e-05,3.443228350784e-05,-6.756888947647968e-07,0.9803762973021831
7065,24253961,3.43854225227648e-05,3.4745870698816e-05,-3.604481760512031e-07,0.9896261579059095
7066,24253971,3.3565448145952e-05,3.208822897312e-05,1.477219172832e-06,1.0460361702750705
7067,24253981,3.4038364883968e-05,3.5375747423168e-05,-1.3373825392e-06,0.9621949319345227
7068,24253991,3.30388374368448e-05,3.5055928710976e-05,-2.0170912741311953e-06,0.9424607663154094
7069,24254001,3.34561167782656e-05,3.4770357035968e-05,-1.3142402577023983e-06,0.962202278902604
7070,24254011,3.3262276651584e-05,3.6352370804416e-05,-3.090094152832e-06,0.9149960763368803
7071,24254021,3.7455138023456e-05,3.6926841729856e-05,5.282962936e-07,1.014306565870562
7072,24254031,3.57315056529472e-05,3.624350166432e-05,-5.119960113727968e-07,0.9858734397102465
7073,24254041,3.68886975718528e-05,3.6955254469504e-05,-6.655689765119532e-08,0.9981989868935656
7074,24254051,3.39758005707328e-05,3.3295701457216e-05,6.800991135168008e-07,1.0204260335043762
7075,24254061,3.478256227154561e-05,3.8563578026752e-05,-3.7810157552063944e-06,0.9019537099855345
7076,24254071,3.53616563573184e-05,3.4851128370688e-05,5.105279866303985e-07,1.014648822304984
7077,24254081,3.59979063707008e-05,4.0850523516288e-05,-4.852617145587203e-06,0.881210404962072
7078,24254091,4.33515733665408e-05,4.5048868794112e-05,-1.6972954275711953e-06,0.9623232397837027
7079,24254101,4.25599550719488e-05,4.03542710048e-05,2.205684067148797e-06,1.0546580079934151
7080,24254111,4.13884463483712e-05,4.2468702896064e-05,-1.0802565476928046e-06,0.9745634673529687
7081,24254121,4.1824110704736e-05,4.5321827236992e-05,-3.497716532256e-06,0.9228249003738063
7082,24254131,4.3171703201612795e-05,4.2295602330304e-05,8.761008713087969e-07,1.0207137580041292
7083,24254141,3.951010460744961e-05,3.7425813486272e-05,2.0842911211776092e-06,1.055691270997814
7084,24254151,3.39483450758976e-05,3.1013127419136e-05,2.9352176567616016e-06,1.0946443619533348
7085,24254161,3.6781508258457605e-05,3.8727953321024e-05,-1.9464450625663985e-06,0.9497405647431995
7086,24254171,3.67174306116416e-05,3.5678064782016e-05,1.0393658296256016e-06,1.0291317882843665
7087,24254181,3.668385962279681e-05,3.619425925472e-05,4.896003680768047e-07,1.013527017216493
7088,24254191,3.5304357529849604e-05,3.93338120512e-05,-4.029454521350399e-06,0.89755748778925
7089,24254201,3.83508216636224e-05,4.5570163268352e-05,-7.219341604729601e-06,0.8415774470190814
7090,24254211,4.4017511578540796e-05,4.5776248196992e-05,-1.758736618451203e-06,0.961579712455186
7091,24254221,4.282802906128e-05,4.1321895634496e-05,1.506133426784e-06,1.036448797995769
7092,24254231,4.19349070149952e-05,3.919782823168e-05,2.737078783315195e-06,1.069827306940007
7093,24254241,4.4466318056422404e-05,5.196401554112e-05,-7.4976974846975935e-06,0.8557136624908339
7094,24254251,4.861003558931839e-05,4.7562847508288e-05,1.0471880810303907e-06,1.0220169341385188
7095,24254261,5.51343146452672e-05,5.484843902112e-05,2.8587562414720313e-07,1.0052121013696875
7096,24254271,5.28211221861248e-05,5.1200251612608e-05,1.620870573516797e-06,1.0316574728144043
7097,24254281,4.52448404029952e-05,4.3146008241024e-05,2.0988321619711955e-06,1.048644874636991
7098,24254291,4.16657314849664e-05,4.162209405024e-05,4.363743472639844e-08,1.001048419973145
7099,24254301,3.73717245814592e-05,3.303349593504e-05,4.338228646419203e-06,1.1313281723178885
7100,24254311,3.2502457281184e-05,3.337993778048e-05,-8.77480499296e-07,0.9737123386787996
7101,24254321,3.21177247194944e-05,3.447710744544e-05,-2.3593827259455977e-06,0.9315666858166881
7102,24254331,3.9146973066764806e-05,4.102056444928e-05,-1.8735913825151953e-06,0.9543255582250263
7103,24254341,4.1950257695168e-05,4.561282838336e-05,-3.662570688192e-06,0.9197030568372265
7104,24254351,5.352520795203841e-05,6.1170365879808e-05,-7.645157927769593e-06,0.875018600627772
7105,24254361,6.43698074862336e-05,5.7567205255104e-05,6.802602231129601e-06,1.118168012516579
7106,24254371,5.1952871187507205e-05,5.2589973255104e-05,-6.371020675967969e-07,0.9878854840920657
7107,24254381,4.864218752552319e-05,4.832478677376e-05,3.174007517631953e-07,1.0065680735074767
7108,24254391,4.7608122076076795e-05,4.9582963790592e-05,-1.974841714515203e-06,0.9601709626948538
7109,24254401,4.9333669092563205e-05,5.4656315954112e-05,-5.322646861548797e-06,0.9026160697325896
7110,24254411,6.056931585852159e-05,6.1769168893504e-05,-1.1998530349824062e-06,0.9805752116067634
7111,24254421,5.93382848221184e-05,5.5732320819712e-05,3.6059640024063983e-06,1.0647014864870117
7112,24254431,5.2864558765324795e-05,4.8980165049088e-05,3.884393716236797e-06,1.0793054435881106
7113,24254441,5.1183636860185594e-05,5.144427854208e-05,-2.606416818944063e-07,0.9949335146826637
7114,24254451,5.010637991425921e-05,5.134835500416e-05,-1.2419750899007891e-06,0.9758127579783195
7115,24254461,5.514035473939199e-05,5.7416825219456e-05,-2.276470480064008e-06,0.9603518572933459
7116,24254471,5.293550249950719e-05,4.9650273084928e-05,3.2852294145791877e-06,1.06616739869607
7117,24254481,4.95103790998528e-05,4.7535876523264e-05,1.9745025765887967e-06,1.0415371025213447
7118,24254491,4.9052587559660794e-05,4.439611716768e-05,4.6564703919807965e-06,1.1048846315634708
7119,24254501,4.127846129777281e-05,3.8983579313152e-05,2.2948819846208045e-06,1.0588679137486632
7120,24254511,3.70252422129664e-05,3.3716316935808e-05,3.3089252771583984e-06,1.0981401759705312
7121,24254521,3.35597995147456e-05,3.4115615527104e-05,-5.558160123583985e-07,0.9837078709039614
7122,24254531,3.4584833202297595e-05,3.5423154397248e-05,-8.383211949504023e-07,0.97633408968752
7123,24254541,3.2225856994886396e-05,3.12534511664e-05,9.724058284863944e-07,1.0311135504142919
7124,24254551,3.481443813070719e-05,3.3223651225344e-05,1.5907869053631954e-06,1.0478811583523275
7125,24254561,3.19677725456768e-05,3.069583604384e-05,1.2719365018368008e-06,1.0414367766370727
7126,24254571,3.3865581636569605e-05,3.333416777088e-05,5.314138656896016e-07,1.015942016892164
7127,24254581,3.51447653611136e-05,3.7569414317376e-05,-2.4246489562623983e-06,0.9354621571744601
7128,24254591,3.58307126912e-05,3.4397056439616e-05,1.433656251584e-06,1.0416796202925325
7129,24254601,3.4207636847552e-05,3.5427348112e-05,-1.219711264448e-06,0.965571477137041
7130,24254611,3.4843617241216e-05,3.2421414439616e-05,2.4222028016e-06,1.0747099669606113
7131,24254621,3.298034810113921e-05,3.3795003701056e-05,-8.14655599916793e-07,0.9758942000088807
7132,24254631,3.6256473971840007e-05,3.6473360336192e-05,-2.168863643519922e-07,0.9940535677998175
7133,24254641,3.5351039612544e-05,3.2758503190848e-05,2.592536421696e-06,1.079140869367325
7134,24254651,3.67225990504448e-05,3.8068483273408e-05,-1.3458842229632031e-06,0.964645709331337
7135,24254661,3.86295457829824e-05,3.7772860264832e-05,8.566855181503984e-07,1.0226799218312839
7136,24254671,3.56198792128768e-05,3.8262548094016e-05,-2.6426688811392033e-06,0.9309332751534
7137,24254681,4.07900073069696e-05,4.3952452457408e-05,-3.1624451504383985e-06,0.9280484939150334
7138,24254691,4.3067294054700795e-05,4.187633758592e-05,1.1909564687807968e-06,1.0284398430578425
7139,24254701,4.3446403760800005e-05,4.3215975806656e-05,2.304279541440078e-07,1.0053320085880952
7140,24254711,4.43612639978176e-05,4.8730421035456e-05,-4.369157037638398e-06,0.9103402567677504
7141,24254721,4.9609734774233596e-05,4.2990355472768e-05,6.6193793014655936e-06,1.1539735884635474
7142,24254731,4.9280847469888e-05,5.3909622787264e-05,-4.628775317376e-06,0.9141382358462813
7143,24254741,5.1098308296608e-05,5.2578139997376e-05,-1.479831700768e-06,0.9718546205544385
7144,24254751,5.06785736523456e-05,4.7915824632e-05,2.7627490203456015e-06,1.0576583840842537
7145,24254761,4.6261193812064e-05,4.863385429024e-05,-2.372660478176e-06,0.9512138095406485
7146,24254771,4.85028099302848e-05,4.6907156284096e-05,1.5956536461887969e-06,1.034017275243134
7147,24254781,4.947797349408641e-05,4.7228517656896e-05,2.2494558371904062e-06,1.0476291856867532
7148,24254791,5.4220768444691206e-05,5.347875292064e-05,7.420155240512031e-07,1.0138749593722263
7149,24254801,5.4061528628889594e-05,5.384141750208e-05,2.2011112680959376e-07,1.0040881376646722
7150,24254811,5.19054499830016e-05,4.95012925808e-05,2.404157402201594e-06,1.048567568175666
7151,24254821,4.42359852680832e-05,4.5720817380736e-05,-1.4848321126528047e-06,0.9675239377221103
7152,24254831,5.41340316267712e-05,5.3267357487936e-05,8.666741388352032e-07,1.0162702671900232
7153,24254841,5.226548398528001e-05,5.0803251848576e-05,1.4622321367040079e-06,1.0287822547474388
7154,24254851,4.8713945138739204e-05,4.6648760983168e-05,2.065184155571203e-06,1.0442709326474153
7155,24254861,4.396409232221441e-05,4.2625466809856e-05,1.3386255123584063e-06,1.0314043601758018
7156,24254871,4.300238081138561e-05,4.3113229634816e-05,-1.1084882343039063e-07,0.9974288907518801
7157,24254881,4.3651124532185595e-05,4.5300214616768e-05,-1.6490900845824063e-06,0.9635964178418707
7158,24254891,4.6491944470464e-05,4.6800346375616e-05,-3.08401905152e-07,0.9934102644737544
7159,24254901,4.5515945598579196e-05,4.4648894630208e-05,8.670509683711953e-07,1.0194193154287985
7160,24254911,4.35761851250496e-05,4.421917114336e-05,-6.429860183103984e-07,0.9854591119262318
7161,24254921,4.423355863128959e-05,4.5153269307328e-05,-9.197106760384062e-07,0.9796313602503829
7162,24254931,4.84162701569664e-05,5.1141914930496e-05,-2.7256447735296017e-06,0.946704287916597
7163,24254941,5.39962025313728e-05,5.1948189280704e-05,2.048013250668797e-06,1.0394241508515778
7164,24254951,5.2778463288563195e-05,4.9382604994944e-05,3.3958582936191952e-06,1.068766285091013
7165,24254961,4.719279447994881e-05,4.8622963590912e-05,-1.4301691109631953e-06,0.9705865499479652
7166,24254971,4.6258022807187206e-05,4.6312019499136e-05,-5.3996691948796876e-08,0.998834067429303
7167,24254981,4.47215602604352e-05,4.4153418440192e-05,5.681418202432032e-07,1.012867448100599
7168,24254991,4.55707180423744e-05,4.5858261629504e-05,-2.875435871296016e-07,0.9937297320719937
7169,24255001,4.40562401557376e-05,4.5007934168256e-05,-9.516940125183985e-07,0.9788549723486393
7170,24255011,4.69879568993664e-05,4.209732302144e-05,4.8906338779263984e-06,1.1161744625765306
7171,24255021,4.3665425287788794e-05,4.3203146214848e-05,4.6227907294079685e-07,1.0107001251862977
7172,24255031,4.2685710411769595e-05,4.0615869327104e-05,2.069841084665594e-06,1.0509613882198585
7173,24255041,4.23983478061376e-05,4.1554042649344e-05,8.443051567936016e-07,1.0203182434960256
7174,24255051,3.916700022371841e-05,3.7327583127872e-05,1.8394170958464063e-06,1.0492776906971226
7175,24255061,3.8662453979737595e-05,4.122044965376e-05,-2.5579956740224062e-06,0.9379435281393377
7176,24255071,4.27744434710016e-05,4.3272852524096e-05,-4.984090530943984e-07,0.9884821770689403
7177,24255081,4.5436245350368e-05,4.725725447232e-05,-1.821009121952e-06,0.9614660406685577
7178,24255091,4.4767948333900794e-05,4.8054234046208e-05,-3.2862857123072032e-06,0.9316129831734041
7179,24255101,4.9751607226316794e-05,4.7685597440704e-05,2.066009785612797e-06,1.043325655889744
7180,24255111,5.003247839178239e-05,4.6179835913408e-05,3.852642478374391e-06,1.0834269416980713
7181,24255121,5.0684988935443204e-05,4.6600107158912e-05,4.084881776531203e-06,1.0876582056474948
7182,24255131,5.53354868779968e-05,5.889789792832e-05,-3.5624110503232032e-06,0.9395154805922151
7183,24255141,5.6946124043308794e-05,5.4123433230208e-05,2.822690813100797e-06,1.0521528411010956
7184,24255151,5.343250917232e-05,4.9981848337344e-05,3.450660834976e-06,1.0690382798908586
7185,24255161,4.856729685183359e-05,4.787471347104e-05,6.925833807935937e-07,1.0144665801752013
7186,24255171,4.7751233360102405e-05,4.8035364932352e-05,-2.8413157224959374e-07,0.9940849502725807
7187,24255181,4.58609750840448e-05,4.7643643061184e-05,-1.7826679771391953e-06,0.9625832983667959
7188,24255191,4.8936947842227205e-05,5.1031285366592e-05,-2.094337524364797e-06,0.9589597340274743
7189,24255201,5.15195458546368e-05,4.7580487964032e-05,3.939057890604797e-06,1.0827872529088498
7190,24255211,4.885978550149761e-05,4.5225136849216e-05,3.6346486522816094e-06,1.080367886213364
7191,24255221,4.9656462367059204e-05,5.2719383040064e-05,-3.062920673004797e-06,0.9419014317622584
7192,24255231,5.785030197896959e-05,6.6125994731712e-05,-8.275692752742406e-06,0.8748496293126667
7193,24255241,7.1429666914464e-05,7.1647644923136e-05,-2.17978008672e-07,0.9969576388881191
7194,24255251,9.326683277944959e-05,9.8653958190016e-05,-5.387125410566406e-06,0.945393722569242
7195,24255261,9.951842650069758e-05,9.1426705963776e-05,8.091720536921579e-06,1.088504999186207
7196,24255271,9.10980541245056e-05,8.4717674936384e-05,6.38037918812161e-06,1.075313435985026
7197,24255281,8.026308880065281e-05,8.8180491584512e-05,-7.917402783859187e-06,0.9102136692414425
7198,24255291,8.08400461936448e-05,7.4850646683392e-05,5.989399510252797e-06,1.0800180061982247
7199,24255301,6.58949155385024e-05,5.982743664896e-05,6.067478889542391e-06,1.1014163271801796
7200,24255311,6.30660488128576e-05,6.3045359117312e-05,2.0689695545601563e-08,1.0003281715868586
7201,24255321,6.50102489732096e-05,6.6262593339776e-05,-1.2523443665663985e-06,0.9811002814190394
7202,24255331,6.737447832418561e-05,7.2217233687616e-05,-4.8427553634303906e-06,0.9329418323557187
7203,24255341,7.99193145836672e-05,8.2038903287296e-05,-2.119588703628797e-06,0.9741636148376325
7204,24255351,7.69224285373888e-05,7.0843214375424e-05,6.079214161964797e-06,1.0858122293794974
7205,24255361,7.7441574269472e-05,7.538389956384e-05,2.057674705632e-06,1.027295944061496
7206,24255371,7.3795856183936e-05,7.479950611328e-05,-1.003649929344e-06,0.9865821316009223
7207,24255381,7.269887174839041e-05,7.3231994301696e-05,-5.331225533055937e-07,0.9927200869184407
7208,24255391,7.13357522023744e-05,6.7000418944896e-05,4.33533325747839e-06,1.064706061928418
7209,24255401,6.6809384811968e-05,6.7286115775232e-05,-4.76730963264e-07,0.9929148687248271
7210,24255411,6.746500660698879e-05,6.8679702790464e-05,-1.214696183475203e-06,0.9823136074542848
7211,24255421,7.29379543878336e-05,7.2989289080448e-05,-5.133469261440625e-08,0.9992966818383746
7212,24255431,7.577520569444479e-05,7.4812953302144e-05,9.622523923007968e-07,1.0128621094319668
7213,24255441,7.108191009312e-05,6.4933017255424e-05,6.148892837696e-06,1.0946959358673938
7214,24255451,6.864873467346562e-05,7.6144295361792e-05,-7.495560688326391e-06,0.9015610998471785
7215,24255461,7.058478763991682e-05,7.0458305525184e-05,1.264821147328125e-07,1.0017951342115032
7216,24255471,6.587806358523519e-05,6.6357813244544e-05,-4.797496593088047e-07,0.992770261166672
7217,24255481,6.511426258190079e-05,5.9516803688576e-05,5.597458893324789e-06,1.094048378716937
7218,24255491,5.92264430593728e-05,6.0563573972544e-05,-1.337130913171203e-06,0.9779218625080254
7219,24255501,5.71299866281728e-05,5.626985598176e-05,8.601306464127969e-07,1.0152858156717446
7220,24255511,5.26025447080704e-05,4.83533204944e-05,4.249224213670398e-06,1.0878786434979686
7221,24255521,4.977396422071041e-05,4.757494459584e-05,2.199019624870406e-06,1.046222221456096
7222,24255531,5.7640165715430395e-05,6.3904850245184e-05,-6.2646845297536014e-06,0.9019685594173547
7223,24255541,6.946457962336001e-05,8.1517189879616e-05,-1.2052610256255992e-05,0.8521463966795814
7224,24255551,8.177151782026239e-05,8.2920565232576e-05,-1.1490474123136095e-06,0.9861427932975281
7225,24255561,7.79115625470912e-05,6.9912179355328e-05,7.999383191763203e-06,1.1144204524236958
7226,24255571,7.08850903825856e-05,6.330138567168e-05,7.583704710905594e-06,1.1198031390693304
7227,24255581,7.97725427844288e-05,8.9502061280512e-05,-9.729518496083202e-06,0.8912927997759791
7228,24255591,9.112156266264961e-05,9.3494002977152e-05,-2.3724403145023908e-06,0.9746246792419171
7229,24255601,9.680794613125758e-05,0.000104722058814208,-7.914112682950421e-06,0.9244274532742791
7230,24255611,0.0001129096158134656,0.000113142829674944,-2.3321386147840626e-07,0.9979387658754123
7231,24255621,0.00010141396815545602,9.8953712947584e-05,2.4602552078720156e-06,1.0248626871553088
7232,24255631,8.9205365708992e-05,9.4548466453952e-05,-5.34310074496e-06,0.9434882347080452
7233,24255641,8.593883666513281e-05,7.6131164357184e-05,9.807672307948812e-06,1.128825985925215
