block_number,timestamp_utc,gas_used,gas_limit,gas_used_ratio
24399330,2026-02-06T17:39:23+00:00,46622831,59999943,0.7770479215288588
24399331,2026-02-06T17:39:35+00:00,24612741,60000000,0.41021235
24399332,2026-02-06T17:39:47+00:00,15345995,59941408,0.2560165920693755
24399333,2026-02-06T17:39:59+00:00,35432496,59999943,0.590542161015053
24399334,2026-02-06T17:40:11+00:00,29213218,59941351,0.48736335622465365
24399335,2026-02-06T17:40:23+00:00,33359760,59999886,0.5559970563944071
24399336,2026-02-06T17:40:35+00:00,12067267,60000000,0.20112111666666665
24399337,2026-02-06T17:40:47+00:00,36741331,60000000,0.6123555166666667
24399338,2026-02-06T17:40:59+00:00,19316269,60000000,0.32193781666666665
24399339,2026-02-06T17:41:11+00:00,22251666,59941408,0.37122361223146444
24399340,2026-02-06T17:41:23+00:00,42453773,59999943,0.7075635555187111
24399341,2026-02-06T17:41:35+00:00,24054276,60000000,0.4009046
24399342,2026-02-06T17:41:47+00:00,31249367,60000000,0.5208227833333333
24399343,2026-02-06T17:41:59+00:00,35103928,60000000,0.5850654666666667
24399344,2026-02-06T17:42:11+00:00,26360447,60000000,0.4393407833333333
24399345,2026-02-06T17:42:23+00:00,15782418,60000000,0.2630403
24399346,2026-02-06T17:42:35+00:00,43399266,60000000,0.7233211
24399347,2026-02-06T17:42:47+00:00,13181582,60000000,0.21969303333333334
24399348,2026-02-06T17:42:59+00:00,43139189,60000000,0.7189864833333334
24399349,2026-02-06T17:43:11+00:00,32456113,60000000,0.5409352166666667
24399350,2026-02-06T17:43:23+00:00,25289308,59941408,0.42190046653558755
24399351,2026-02-06T17:43:35+00:00,27950279,59999943,0.4658384258798379
24399352,2026-02-06T17:43:47+00:00,32846989,60000000,0.5474498166666667
24399353,2026-02-06T17:43:59+00:00,28481322,59941408,0.4751527024523681
24399354,2026-02-06T17:44:11+00:00,31844806,59999943,0.530747270876574
24399355,2026-02-06T17:44:23+00:00,26188038,60000000,0.4364673
24399356,2026-02-06T17:44:35+00:00,5846119,60000000,0.09743531666666666
24399357,2026-02-06T17:44:47+00:00,32861413,60000000,0.5476902166666666
24399358,2026-02-06T17:44:59+00:00,18639268,60000000,0.3106544666666667
24399359,2026-02-06T17:45:11+00:00,35317772,60000000,0.5886295333333333
24399360,2026-02-06T17:45:23+00:00,20346212,60000000,0.3391035333333333
24399361,2026-02-06T17:45:35+00:00,48800104,59941408,0.8141300918390172
24399362,2026-02-06T17:45:47+00:00,27471738,59882873,0.45875784884268994
24399363,2026-02-06T17:45:59+00:00,11650418,59941351,0.19436362053301068
24399364,2026-02-06T17:46:11+00:00,24433322,59882816,0.40801892148826135
24399365,2026-02-06T17:46:23+00:00,8129520,59824338,0.13588984469832327
24399366,2026-02-06T17:46:35+00:00,50112890,59882759,0.8368500522829951
24399367,2026-02-06T17:46:47+00:00,25579188,59941237,0.42673773983009394
24399368,2026-02-06T17:46:59+00:00,34793400,59999772,0.5798922035903736
24399369,2026-02-06T17:47:11+00:00,22885213,60000000,0.38142021666666664
24399370,2026-02-06T17:47:23+00:00,24840944,60000000,0.41401573333333336
24399371,2026-02-06T17:47:35+00:00,34179456,60000000,0.5696576
24399372,2026-02-06T17:47:47+00:00,6403478,60000000,0.10672463333333333
24399373,2026-02-06T17:47:59+00:00,46013406,59941408,0.7676397257802152
24399374,2026-02-06T17:48:11+00:00,32991249,59882873,0.5509296289107571
24399375,2026-02-06T17:48:23+00:00,25568447,59941351,0.42655773641137984
24399376,2026-02-06T17:48:35+00:00,28510297,59999886,0.4751725194944537
24399377,2026-02-06T17:48:47+00:00,33294109,59941294,0.5554452828462462
24399378,2026-02-06T17:48:59+00:00,13787801,59999829,0.22979733825574736
24399379,2026-02-06T17:49:11+00:00,14766889,60000000,0.24611481666666668
24399380,2026-02-06T17:49:23+00:00,4980041,60000000,0.08300068333333334
24399381,2026-02-06T17:49:35+00:00,59991792,60000000,0.9998632
24399382,2026-02-06T17:49:47+00:00,46083947,60000000,0.7680657833333333
24399383,2026-02-06T17:49:59+00:00,38006062,59941408,0.6340535410846538
24399384,2026-02-06T17:50:11+00:00,35253304,59999943,0.5875556248445103
24399385,2026-02-06T17:50:23+00:00,30220439,60000000,0.5036739833333334
24399386,2026-02-06T17:50:35+00:00,30706846,60000000,0.5117807666666667
24399387,2026-02-06T17:50:47+00:00,26460754,60000000,0.44101256666666666
24399388,2026-02-06T17:50:59+00:00,39470200,60000000,0.6578366666666666
24399389,2026-02-06T17:51:11+00:00,32320352,60000000,0.5386725333333333
24399390,2026-02-06T17:51:23+00:00,21757458,60000000,0.3626243
24399391,2026-02-06T17:51:35+00:00,26621626,60000000,0.44369376666666666
24399392,2026-02-06T17:51:47+00:00,33384911,60000000,0.5564151833333333
24399393,2026-02-06T17:51:59+00:00,22067770,60000000,0.36779616666666665
24399394,2026-02-06T17:52:11+00:00,32013978,60000000,0.5335663
24399395,2026-02-06T17:52:23+00:00,18161014,59941408,0.3029794361854163
24399396,2026-02-06T17:52:35+00:00,28765458,59999943,0.4794247554535177
24399397,2026-02-06T17:52:47+00:00,26042864,60000000,0.43404773333333335
24399398,2026-02-06T17:52:59+00:00,27354972,59941408,0.45636185256108763
24399399,2026-02-06T17:53:11+00:00,25578298,59999943,0.42630537165676974
24399400,2026-02-06T17:53:23+00:00,27323582,60000000,0.4553930333333333
24399401,2026-02-06T17:53:35+00:00,14711218,60000000,0.24518696666666667
24399402,2026-02-06T17:53:47+00:00,49890685,60000000,0.8315114166666666
24399403,2026-02-06T17:53:59+00:00,20377684,60000000,0.3396280666666667
24399404,2026-02-06T17:54:11+00:00,8068635,60000000,0.13447725
24399405,2026-02-06T17:54:23+00:00,36124059,60000000,0.60206765
24399406,2026-02-06T17:54:35+00:00,46100494,60000000,0.7683415666666666
24399407,2026-02-06T17:54:47+00:00,19899748,60000000,0.33166246666666666
24399408,2026-02-06T17:54:59+00:00,21185408,60000000,0.35309013333333333
24399409,2026-02-06T17:55:11+00:00,28981651,60000000,0.48302751666666666
24399410,2026-02-06T17:55:23+00:00,26577544,60000000,0.4429590666666667
24399411,2026-02-06T17:55:35+00:00,8417267,60000000,0.14028778333333333
24399412,2026-02-06T17:55:47+00:00,44146621,60000000,0.7357770166666666
24399413,2026-02-06T17:55:59+00:00,28251661,60000000,0.4708610166666667
24399414,2026-02-06T17:56:11+00:00,27673833,60000000,0.46123055
24399415,2026-02-06T17:56:23+00:00,34652823,60000000,0.57754705
24399416,2026-02-06T17:56:35+00:00,33343686,60000000,0.5557281
24399417,2026-02-06T17:56:47+00:00,15339588,59941408,0.25590970435662774
24399418,2026-02-06T17:56:59+00:00,30005398,59999943,0.5000904417525863
24399419,2026-02-06T17:57:11+00:00,9980021,60000000,0.16633368333333334
24399420,2026-02-06T17:57:23+00:00,51917253,60000000,0.86528755
24399421,2026-02-06T17:57:35+00:00,27254978,59941408,0.4546936568456984
24399422,2026-02-06T17:57:47+00:00,18821245,59999943,0.3136877146699956
24399423,2026-02-06T17:57:59+00:00,37165935,60000000,0.61943225
24399424,2026-02-06T17:58:11+00:00,20969907,60000000,0.34949845
24399425,2026-02-06T17:58:23+00:00,40453602,60000000,0.6742267
24399426,2026-02-06T17:58:35+00:00,18336783,60000000,0.30561305
24399427,2026-02-06T17:58:47+00:00,28804512,60000000,0.4800752
24399428,2026-02-06T17:58:59+00:00,25923690,59941408,0.43248383488088904
24399429,2026-02-06T17:59:11+00:00,39232799,59999943,0.6538806045199076
24399430,2026-02-06T17:59:23+00:00,25944827,60000000,0.43241378333333336
24399431,2026-02-06T17:59:35+00:00,24003707,60000000,0.4000617833333333
24399432,2026-02-06T17:59:47+00:00,27254854,60000000,0.45424756666666666
24399433,2026-02-06T17:59:59+00:00,28137880,59941408,0.46942307394581057
24399434,2026-02-06T18:00:11+00:00,41578430,59999943,0.6929744916591004
24399435,2026-02-06T18:00:23+00:00,27508872,59941351,0.45892979622698193
24399436,2026-02-06T18:00:35+00:00,32214964,59999886,0.5369170868091316
24399437,2026-02-06T18:00:47+00:00,22942159,60000000,0.3823693166666667
24399438,2026-02-06T18:00:59+00:00,36349193,60000000,0.6058198833333334
24399439,2026-02-06T18:01:11+00:00,8896452,60000000,0.1482742
24399440,2026-02-06T18:01:23+00:00,44505206,60000000,0.7417534333333333
24399441,2026-02-06T18:01:35+00:00,31147898,60000000,0.5191316333333333
24399442,2026-02-06T18:01:47+00:00,28957369,60000000,0.4826228166666667
24399443,2026-02-06T18:01:59+00:00,32115325,60000000,0.5352554166666667
24399444,2026-02-06T18:02:11+00:00,25329071,60000000,0.42215118333333335
24399445,2026-02-06T18:02:23+00:00,22961999,60000000,0.3826999833333333
24399446,2026-02-06T18:02:35+00:00,30451741,59941408,0.5080251201306449
24399447,2026-02-06T18:02:47+00:00,18557264,59882873,0.3098926799988371
24399448,2026-02-06T18:02:59+00:00,31187845,59941351,0.5203060071168566
24399449,2026-02-06T18:03:11+00:00,21598118,59999886,0.35996931727503617
24399450,2026-02-06T18:03:23+00:00,18541405,60000000,0.30902341666666666
24399451,2026-02-06T18:03:35+00:00,40899978,60000000,0.6816663
24399452,2026-02-06T18:03:47+00:00,16153200,59941408,0.2694831592878165
24399453,2026-02-06T18:03:59+00:00,34272915,59999943,0.571215792655003
24399454,2026-02-06T18:04:11+00:00,24731628,60000000,0.4121938
24399455,2026-02-06T18:04:23+00:00,15636014,60000000,0.2606002333333333
24399456,2026-02-06T18:04:35+00:00,10151322,60000000,0.1691887
24399457,2026-02-06T18:04:47+00:00,59991223,60000000,0.9998537166666667
24399458,2026-02-06T18:04:59+00:00,52281637,60000000,0.8713606166666666
24399459,2026-02-06T18:05:11+00:00,10968606,59941408,0.18298879465760964
24399460,2026-02-06T18:05:23+00:00,18451779,59999943,0.30752994215344504
24399461,2026-02-06T18:05:35+00:00,45113304,60000000,0.7518884
24399462,2026-02-06T18:05:47+00:00,52181730,59941408,0.8705456168130051
24399463,2026-02-06T18:05:59+00:00,33272091,59999943,0.554535376808608
24399464,2026-02-06T18:06:11+00:00,29432409,60000000,0.49054015
24399465,2026-02-06T18:06:23+00:00,26279411,59941408,0.4384183134303418
24399466,2026-02-06T18:06:35+00:00,59921410,59999943,0.9986911154232263
24399467,2026-02-06T18:06:47+00:00,20579182,60000000,0.34298636666666665
24399468,2026-02-06T18:06:59+00:00,17357782,60000000,0.2892963666666667
24399469,2026-02-06T18:07:11+00:00,28853868,59941408,0.48136787177238144
24399470,2026-02-06T18:07:23+00:00,14011416,59999943,0.23352382184763076
24399471,2026-02-06T18:07:35+00:00,59860430,60000000,0.9976738333333334
24399472,2026-02-06T18:07:47+00:00,42621449,60000000,0.7103574833333334
24399473,2026-02-06T18:07:59+00:00,40213860,60000000,0.670231
24399474,2026-02-06T18:08:11+00:00,18491233,60000000,0.30818721666666665
24399475,2026-02-06T18:08:23+00:00,43448140,60000000,0.7241356666666666
24399476,2026-02-06T18:08:35+00:00,59976879,60000000,0.99961465
24399477,2026-02-06T18:08:47+00:00,25019184,59941408,0.4173939991533065
24399478,2026-02-06T18:08:59+00:00,19926056,59999943,0.33210124882951975
24399479,2026-02-06T18:09:11+00:00,11648640,60000000,0.194144
24399480,2026-02-06T18:09:23+00:00,49588763,60000000,0.8264793833333334
24399481,2026-02-06T18:09:35+00:00,27305000,60000000,0.45508333333333334
24399482,2026-02-06T18:09:47+00:00,59739294,60000000,0.9956549
24399483,2026-02-06T18:09:59+00:00,7533948,60000000,0.1255658
24399484,2026-02-06T18:10:11+00:00,18428595,59941408,0.3074434788051692
24399485,2026-02-06T18:10:23+00:00,38931891,59999943,0.6488654664221931
24399486,2026-02-06T18:10:35+00:00,30567324,59941351,0.5099538714100722
24399487,2026-02-06T18:10:47+00:00,50518160,59999886,0.8419709330781062
24399488,2026-02-06T18:10:59+00:00,18121682,60000000,0.30202803333333333
24399489,2026-02-06T18:11:11+00:00,36485478,60000000,0.6080913
24399490,2026-02-06T18:11:23+00:00,34181920,60000000,0.5696986666666667
24399491,2026-02-06T18:11:35+00:00,10218187,60000000,0.17030311666666667
24399492,2026-02-06T18:11:47+00:00,19688931,60000000,0.32814885
24399493,2026-02-06T18:11:59+00:00,43622124,60000000,0.7270354
24399494,2026-02-06T18:12:11+00:00,9925553,60000000,0.16542588333333333
24399495,2026-02-06T18:12:23+00:00,45756003,60000000,0.76260005
24399496,2026-02-06T18:12:35+00:00,24099575,60000000,0.40165958333333335
24399497,2026-02-06T18:12:47+00:00,7606799,60000000,0.12677998333333335
24399498,2026-02-06T18:12:59+00:00,23475122,60000000,0.39125203333333336
24399499,2026-02-06T18:13:11+00:00,12458413,60000000,0.20764021666666665
24399500,2026-02-06T18:13:23+00:00,59994011,60000000,0.9999001833333333
24399501,2026-02-06T18:13:35+00:00,32583714,59941408,0.5435927364268788
24399502,2026-02-06T18:13:47+00:00,28403633,59999943,0.47339433305794976
24399503,2026-02-06T18:13:59+00:00,23908248,60000000,0.3984708
24399504,2026-02-06T18:14:11+00:00,21216793,60000000,0.3536132166666667
24399505,2026-02-06T18:14:23+00:00,22010816,60000000,0.36684693333333335
24399506,2026-02-06T18:14:35+00:00,28775238,60000000,0.4795873
24399507,2026-02-06T18:14:47+00:00,27461206,60000000,0.4576867666666667
24399508,2026-02-06T18:14:59+00:00,29517945,60000000,0.49196575
24399509,2026-02-06T18:15:11+00:00,25157947,60000000,0.4192991166666667
24399510,2026-02-06T18:15:23+00:00,45133947,60000000,0.75223245
24399511,2026-02-06T18:15:35+00:00,7479791,60000000,0.12466318333333333
24399512,2026-02-06T18:15:47+00:00,48710308,60000000,0.8118384666666667
24399513,2026-02-06T18:15:59+00:00,24659358,60000000,0.4109893
24399514,2026-02-06T18:16:11+00:00,30940411,60000000,0.5156735166666667
24399515,2026-02-06T18:16:23+00:00,33895999,60000000,0.5649333166666667
24399516,2026-02-06T18:16:35+00:00,14833885,60000000,0.24723141666666668
24399517,2026-02-06T18:16:47+00:00,35641655,59941408,0.5946082380981107
24399518,2026-02-06T18:16:59+00:00,24826585,59999943,0.41377680975463593
24399519,2026-02-06T18:17:11+00:00,21837722,60000000,0.3639620333333333
24399520,2026-02-06T18:17:23+00:00,43742422,60000000,0.7290403666666667
24399521,2026-02-06T18:17:35+00:00,28794451,60000000,0.47990751666666664
24399522,2026-02-06T18:17:47+00:00,22806780,60000000,0.380113
24399523,2026-02-06T18:18:11+00:00,31461633,60000000,0.52436055
24399524,2026-02-06T18:18:23+00:00,20051418,60000000,0.3341903
24399525,2026-02-06T18:18:35+00:00,44816768,60000000,0.7469461333333334
24399526,2026-02-06T18:18:47+00:00,28339132,59941408,0.47278055263566715
24399527,2026-02-06T18:18:59+00:00,23209500,59999943,0.3868253674840991
24399528,2026-02-06T18:19:11+00:00,7349391,60000000,0.12248985
24399529,2026-02-06T18:19:23+00:00,33029075,60000000,0.5504845833333334
24399530,2026-02-06T18:19:35+00:00,30107962,60000000,0.5017993666666667
24399531,2026-02-06T18:19:47+00:00,9837349,60000000,0.16395581666666667
24399532,2026-02-06T18:19:59+00:00,46873853,60000000,0.7812308833333333
24399533,2026-02-06T18:20:11+00:00,41676978,60000000,0.6946163
24399534,2026-02-06T18:20:23+00:00,8356215,60000000,0.13927025
24399535,2026-02-06T18:20:35+00:00,29703872,59941408,0.49554845291588745
24399536,2026-02-06T18:20:47+00:00,40366254,59999943,0.6727715391329622
24399537,2026-02-06T18:20:59+00:00,25390208,60000000,0.4231701333333333
24399538,2026-02-06T18:21:11+00:00,33725810,60000000,0.5620968333333334
24399539,2026-02-06T18:21:23+00:00,26369989,60000000,0.43949981666666665
24399540,2026-02-06T18:21:35+00:00,40599029,60000000,0.6766504833333333
24399541,2026-02-06T18:21:47+00:00,10308858,60000000,0.1718143
24399542,2026-02-06T18:21:59+00:00,21710541,59941408,0.3621960465126211
24399543,2026-02-06T18:22:11+00:00,36945509,59882873,0.6169628668283834
24399544,2026-02-06T18:22:23+00:00,23539106,59941351,0.3927022932799763
24399545,2026-02-06T18:22:35+00:00,26979447,59999886,0.44965830435077825
24399546,2026-02-06T18:22:47+00:00,28069040,59941294,0.4682755097012086
24399547,2026-02-06T18:22:59+00:00,20601037,59999829,0.34335159521871306
24399548,2026-02-06T18:23:11+00:00,26962846,60000000,0.44938076666666665
24399549,2026-02-06T18:23:23+00:00,13235652,60000000,0.2205942
24399550,2026-02-06T18:23:35+00:00,59916358,60000000,0.9986059666666667
24399551,2026-02-06T18:23:47+00:00,54770923,60000000,0.9128487166666667
24399552,2026-02-06T18:23:59+00:00,24495472,60000001,0.408257859862369
24399553,2026-02-06T18:24:11+00:00,36916221,60000000,0.61527035
24399554,2026-02-06T18:24:23+00:00,28477850,60000000,0.47463083333333334
24399555,2026-02-06T18:24:35+00:00,44850583,60000000,0.7475097166666667
24399556,2026-02-06T18:24:47+00:00,28534071,60000000,0.47556785
24399557,2026-02-06T18:24:59+00:00,36411152,60000000,0.6068525333333333
24399558,2026-02-06T18:25:11+00:00,10550207,60000000,0.17583678333333333
24399559,2026-02-06T18:25:23+00:00,39252254,60000000,0.6542042333333333
24399560,2026-02-06T18:25:35+00:00,13187590,60000000,0.21979316666666668
24399561,2026-02-06T18:25:47+00:00,33976782,60000000,0.5662797
24399562,2026-02-06T18:25:59+00:00,8262941,60000000,0.13771568333333334
24399563,2026-02-06T18:26:11+00:00,44139271,60000000,0.7356545166666667
24399564,2026-02-06T18:26:23+00:00,14034760,60000000,0.23391266666666666
24399565,2026-02-06T18:26:35+00:00,31441721,60000000,0.5240286833333333
24399566,2026-02-06T18:26:47+00:00,33676932,60000000,0.5612822
24399567,2026-02-06T18:26:59+00:00,59973372,60000000,0.9995562
24399568,2026-02-06T18:27:11+00:00,33866045,60000000,0.5644340833333333
24399569,2026-02-06T18:27:23+00:00,19110747,60000000,0.31851245
24399570,2026-02-06T18:27:35+00:00,27612634,60000000,0.46021056666666665
24399571,2026-02-06T18:27:47+00:00,38415310,60000000,0.6402551666666667
24399572,2026-02-06T18:27:59+00:00,25659210,60000000,0.4276535
24399573,2026-02-06T18:28:11+00:00,11861558,60000000,0.19769263333333334
24399574,2026-02-06T18:28:23+00:00,25691596,60000000,0.4281932666666667
24399575,2026-02-06T18:28:35+00:00,31710252,60000000,0.5285042
24399576,2026-02-06T18:28:47+00:00,40651724,60000000,0.6775287333333333
24399577,2026-02-06T18:28:59+00:00,20020382,60000000,0.3336730333333333
24399578,2026-02-06T18:29:11+00:00,36899794,60000000,0.6149965666666667
24399579,2026-02-06T18:29:23+00:00,7677582,60000000,0.1279597
24399580,2026-02-06T18:29:35+00:00,17288699,60000000,0.2881449833333333
24399581,2026-02-06T18:29:47+00:00,59954339,60000000,0.9992389833333334
24399582,2026-02-06T18:29:59+00:00,32170715,60000000,0.5361785833333333
24399583,2026-02-06T18:30:11+00:00,46303268,60000000,0.7717211333333334
24399584,2026-02-06T18:30:23+00:00,23002638,60000000,0.3833773
24399585,2026-02-06T18:30:35+00:00,7323906,60000000,0.1220651
24399586,2026-02-06T18:30:47+00:00,49799387,60000000,0.8299897833333333
24399587,2026-02-06T18:30:59+00:00,15666294,60000000,0.2611049
24399588,2026-02-06T18:31:11+00:00,35204376,60000000,0.5867396
24399589,2026-02-06T18:31:23+00:00,28377048,59941408,0.47341310367617656
24399590,2026-02-06T18:31:35+00:00,29978315,59999943,0.49963905799043845
24399591,2026-02-06T18:31:47+00:00,28931908,60000000,0.48219846666666666
24399592,2026-02-06T18:31:59+00:00,8335595,60000000,0.13892658333333333
24399593,2026-02-06T18:32:11+00:00,38853520,60000000,0.6475586666666666
24399594,2026-02-06T18:32:23+00:00,32416611,60000000,0.54027685
24399595,2026-02-06T18:32:35+00:00,20720492,59941408,0.3456791004976059
24399596,2026-02-06T18:32:47+00:00,22522328,59999943,0.3753724899371988
24399597,2026-02-06T18:32:59+00:00,31824156,60000000,0.5304026
24399598,2026-02-06T18:33:11+00:00,32425226,60000000,0.5404204333333333
24399599,2026-02-06T18:33:23+00:00,49172614,60000000,0.8195435666666666
24399600,2026-02-06T18:33:35+00:00,24182492,60000000,0.4030415333333333
24399601,2026-02-06T18:33:47+00:00,22514735,60000000,0.37524558333333335
24399602,2026-02-06T18:33:59+00:00,23112798,60000000,0.3852133
24399603,2026-02-06T18:34:11+00:00,17220665,60000000,0.2870110833333333
24399604,2026-02-06T18:34:23+00:00,58774473,60000000,0.97957455
24399605,2026-02-06T18:34:35+00:00,35136761,60000000,0.5856126833333334
24399606,2026-02-06T18:34:47+00:00,28070321,60000000,0.46783868333333334
24399607,2026-02-06T18:34:59+00:00,8062848,60000000,0.1343808
24399608,2026-02-06T18:35:11+00:00,47645610,60000000,0.7940935
24399609,2026-02-06T18:35:23+00:00,13591928,60000000,0.22653213333333333
24399610,2026-02-06T18:35:35+00:00,43657388,60000000,0.7276231333333333
24399611,2026-02-06T18:35:47+00:00,35274209,60000000,0.5879034833333333
24399612,2026-02-06T18:35:59+00:00,31764103,60000000,0.5294017166666667
24399613,2026-02-06T18:36:11+00:00,26174259,60000000,0.43623765
24399614,2026-02-06T18:36:23+00:00,55325703,60000000,0.92209505
24399615,2026-02-06T18:36:35+00:00,22334875,60000000,0.3722479166666667
24399616,2026-02-06T18:36:47+00:00,21492776,60000000,0.3582129333333333
24399617,2026-02-06T18:36:59+00:00,35645037,60000000,0.59408395
24399618,2026-02-06T18:37:11+00:00,27208303,60000000,0.4534717166666667
24399619,2026-02-06T18:37:23+00:00,29838078,60000000,0.4973013
24399620,2026-02-06T18:37:35+00:00,29331439,60000000,0.48885731666666665
24399621,2026-02-06T18:37:47+00:00,29983010,60000000,0.49971683333333333
24399622,2026-02-06T18:37:59+00:00,22300287,59941408,0.3720347543387703
24399623,2026-02-06T18:38:23+00:00,41299005,59882873,0.6896630527396372
24399624,2026-02-06T18:38:35+00:00,38791536,59941351,0.6471581863411787
24399625,2026-02-06T18:38:47+00:00,46011430,59999886,0.7668586236980517
24399626,2026-02-06T18:38:59+00:00,16017968,60000000,0.26696613333333336
24399627,2026-02-06T18:39:11+00:00,12468920,60000000,0.20781533333333332
24399628,2026-02-06T18:39:23+00:00,24824783,60000000,0.41374638333333336
24399629,2026-02-06T18:39:35+00:00,18139931,60000000,0.30233218333333334
24399630,2026-02-06T18:39:47+00:00,23284610,60000000,0.3880768333333333
24399631,2026-02-06T18:39:59+00:00,27956377,60000000,0.46593961666666667
24399632,2026-02-06T18:40:11+00:00,24929502,60000000,0.4154917
24399633,2026-02-06T18:40:23+00:00,59637302,60000000,0.9939550333333333
24399634,2026-02-06T18:40:35+00:00,4097174,60000000,0.06828623333333333
24399635,2026-02-06T18:40:47+00:00,34504891,60000000,0.5750815166666666
24399636,2026-02-06T18:40:59+00:00,59721134,59941408,0.9963251780805683
24399637,2026-02-06T18:41:11+00:00,24865830,59999943,0.41443089370934905
24399638,2026-02-06T18:41:23+00:00,43796606,60000000,0.7299434333333333
24399639,2026-02-06T18:41:35+00:00,9504378,60000000,0.1584063
24399640,2026-02-06T18:41:47+00:00,10097337,60000000,0.16828895
24399641,2026-02-06T18:41:59+00:00,30940208,60000000,0.5156701333333333
24399642,2026-02-06T18:42:11+00:00,37899429,60000000,0.63165715
24399643,2026-02-06T18:42:23+00:00,19273165,60000000,0.32121941666666665
24399644,2026-02-06T18:42:35+00:00,36382823,60000000,0.6063803833333333
24399645,2026-02-06T18:42:47+00:00,43098384,60000000,0.7183064
24399646,2026-02-06T18:42:59+00:00,23728506,60000000,0.3954751
24399647,2026-02-06T18:43:11+00:00,9724051,60000000,0.16206751666666666
24399648,2026-02-06T18:43:23+00:00,35863078,59941408,0.5983022287364355
24399649,2026-02-06T18:43:35+00:00,30752772,59999943,0.5125466869193526
24399650,2026-02-06T18:43:47+00:00,34275123,60000000,0.57125205
24399651,2026-02-06T18:43:59+00:00,20943897,60000000,0.34906495
24399652,2026-02-06T18:44:11+00:00,34181879,59941408,0.5702548562089166
24399653,2026-02-06T18:44:23+00:00,17642454,59999943,0.2940411793391204
24399654,2026-02-06T18:44:35+00:00,25321941,60000000,0.42203235
24399655,2026-02-06T18:44:47+00:00,31179034,59941408,0.5201585187988911
24399656,2026-02-06T18:44:59+00:00,28180004,59882873,0.47058537087891555
24399657,2026-02-06T18:45:11+00:00,52800542,59941351,0.8808700691447545
24399658,2026-02-06T18:45:23+00:00,35103450,59999886,0.5850586116113621
24399659,2026-02-06T18:45:35+00:00,11023692,60000000,0.1837282
24399660,2026-02-06T18:45:47+00:00,35263835,60000000,0.5877305833333333
24399661,2026-02-06T18:45:59+00:00,15875704,60000000,0.26459506666666666
24399662,2026-02-06T18:46:11+00:00,32498473,60000000,0.5416412166666666
24399663,2026-02-06T18:46:23+00:00,29566918,60000000,0.4927819666666667
24399664,2026-02-06T18:46:35+00:00,14495587,60000000,0.24159311666666666
24399665,2026-02-06T18:46:47+00:00,40319741,60000000,0.6719956833333334
24399666,2026-02-06T18:46:59+00:00,32962806,60000000,0.5493801
24399667,2026-02-06T18:47:11+00:00,37717007,60000000,0.6286167833333334
24399668,2026-02-06T18:47:23+00:00,33557227,60000000,0.5592871166666666
24399669,2026-02-06T18:47:35+00:00,7197217,60000000,0.11995361666666667
24399670,2026-02-06T18:47:47+00:00,35352829,59941408,0.5897897660328566
24399671,2026-02-06T18:47:59+00:00,35663647,59999943,0.594394681341614
24399672,2026-02-06T18:48:11+00:00,49438822,60000000,0.8239803666666666
24399673,2026-02-06T18:48:23+00:00,23281560,60000000,0.388026
24399674,2026-02-06T18:48:35+00:00,23927812,60000000,0.3987968666666667
24399675,2026-02-06T18:48:47+00:00,30099568,60000000,0.5016594666666667
24399676,2026-02-06T18:48:59+00:00,24720269,60000000,0.41200448333333334
24399677,2026-02-06T18:49:23+00:00,25817276,60000000,0.4302879333333333
24399678,2026-02-06T18:49:35+00:00,27106210,60000000,0.45177016666666664
24399679,2026-02-06T18:49:47+00:00,36334494,59941408,0.6061668421268983
24399680,2026-02-06T18:49:59+00:00,19183391,59999943,0.3197234870706461
24399681,2026-02-06T18:50:11+00:00,7434813,60000000,0.12391355
24399682,2026-02-06T18:50:23+00:00,59998548,60000000,0.9999758
24399683,2026-02-06T18:50:35+00:00,35363069,60000000,0.5893844833333334
24399684,2026-02-06T18:50:47+00:00,23856879,60000000,0.39761465
24399685,2026-02-06T18:50:59+00:00,30890887,60000000,0.5148481166666666
24399686,2026-02-06T18:51:11+00:00,28442595,60000000,0.47404325
24399687,2026-02-06T18:51:23+00:00,55764263,60000000,0.9294043833333333
24399688,2026-02-06T18:51:35+00:00,27064870,60000001,0.4510811591486473
24399689,2026-02-06T18:51:47+00:00,6702193,60000000,0.11170321666666666
24399690,2026-02-06T18:51:59+00:00,31023662,60000000,0.5170610333333333
24399691,2026-02-06T18:52:11+00:00,35960832,60000000,0.5993472
24399692,2026-02-06T18:52:23+00:00,15595727,60000000,0.25992878333333336
24399693,2026-02-06T18:52:35+00:00,9346802,60000000,0.15578003333333335
24399694,2026-02-06T18:52:47+00:00,59179097,60000000,0.9863182833333334
24399695,2026-02-06T18:52:59+00:00,56104561,60000000,0.9350760166666666
24399696,2026-02-06T18:53:11+00:00,41652573,60000000,0.69420955
24399697,2026-02-06T18:53:23+00:00,13777366,60000000,0.22962276666666667
24399698,2026-02-06T18:53:35+00:00,20673871,60000000,0.34456451666666665
24399699,2026-02-06T18:53:47+00:00,45839987,60000000,0.7639997833333333
24399700,2026-02-06T18:53:59+00:00,37463755,59941408,0.6250062561092993
24399701,2026-02-06T18:54:11+00:00,37439965,59999943,0.6240000094666757
24399702,2026-02-06T18:54:23+00:00,20545144,60000000,0.34241906666666666
24399703,2026-02-06T18:54:35+00:00,15378558,60000000,0.2563093
