block_number,timestamp_unix,timestamp_utc,base_fee_per_gas_wei,gas_used,gas_limit,gas_used_ratio
10157580,1707104507,2024-02-05T03:41:47+00:00,279,825137,30000000,0.027504566666666667
10157730,1707104807,2024-02-05T03:46:47+00:00,284,3193095,30000000,0.1064365
10157880,1707105107,2024-02-05T03:51:47+00:00,290,3052149,30000000,0.1017383
10158030,1707105407,2024-02-05T03:56:47+00:00,321,2316722,30000000,0.07722406666666666
10158180,1707105707,2024-02-05T04:01:47+00:00,354,2108629,30000000,0.07028763333333334
10158330,1707106007,2024-02-05T04:06:47+00:00,316,2063473,30000000,0.06878243333333334
10158480,1707106307,2024-02-05T04:11:47+00:00,291,787535,30000000,0.026251166666666666
10158630,1707106607,2024-02-05T04:16:47+00:00,284,1322765,30000000,0.04409216666666667
10158780,1707106907,2024-02-05T04:21:47+00:00,296,1035727,30000000,0.034524233333333335
10158930,1707107207,2024-02-05T04:26:47+00:00,291,1934776,30000000,0.06449253333333334
10159080,1707107507,2024-02-05T04:31:47+00:00,293,1368287,30000000,0.045609566666666664
10159230,1707107807,2024-02-05T04:36:47+00:00,298,1684346,30000000,0.05614486666666667
10159380,1707108107,2024-02-05T04:41:47+00:00,330,1338301,30000000,0.044610033333333333
10159530,1707108407,2024-02-05T04:46:47+00:00,350,885468,30000000,0.0295156
10159680,1707108707,2024-02-05T04:51:47+00:00,366,939655,30000000,0.031321833333333333
10159830,1707109007,2024-02-05T04:56:47+00:00,353,1290285,30000000,0.0430095
10159980,1707109307,2024-02-05T05:01:47+00:00,354,1012377,30000000,0.0337459
10160130,1707109607,2024-02-05T05:06:47+00:00,338,1624361,30000000,0.05414536666666667
10160280,1707109907,2024-02-05T05:11:47+00:00,323,2909511,30000000,0.0969837
10160430,1707110207,2024-02-05T05:16:47+00:00,310,1285585,30000000,0.04285283333333333
10160580,1707110507,2024-02-05T05:21:47+00:00,309,10011195,30000000,0.3337065
10160730,1707110807,2024-02-05T05:26:47+00:00,316,1524637,30000000,0.050821233333333334
10160880,1707111107,2024-02-05T05:31:47+00:00,353,2917951,30000000,0.09726503333333333
10161030,1707111407,2024-02-05T05:36:47+00:00,327,1413040,30000000,0.047101333333333335
10161180,1707111707,2024-02-05T05:41:47+00:00,338,1632379,30000000,0.054412633333333335
10161330,1707112007,2024-02-05T05:46:47+00:00,385,2746681,30000000,0.09155603333333333
10161480,1707112307,2024-02-05T05:51:47+00:00,437,476170,30000000,0.015872333333333332
10161630,1707112607,2024-02-05T05:56:47+00:00,609,1273727,30000000,0.04245756666666667
10161780,1707112907,2024-02-05T06:01:47+00:00,598,1765161,30000000,0.0588387
10161930,1707113207,2024-02-05T06:06:47+00:00,587,966318,30000000,0.0322106
10162080,1707113507,2024-02-05T06:11:47+00:00,591,4932310,30000000,0.16441033333333333
10162230,1707113807,2024-02-05T06:16:47+00:00,510,2100593,30000000,0.07001976666666666
10162380,1707114107,2024-02-05T06:21:47+00:00,500,1646437,30000000,0.054881233333333335
10162530,1707114407,2024-02-05T06:26:47+00:00,471,2871884,30000000,0.09572946666666667
10162680,1707114707,2024-02-05T06:31:47+00:00,460,1049877,30000000,0.0349959
10162830,1707115007,2024-02-05T06:36:47+00:00,459,1805514,30000000,0.0601838
10162980,1707115307,2024-02-05T06:41:47+00:00,440,2114587,30000000,0.07048623333333333
10163130,1707115607,2024-02-05T06:46:47+00:00,423,2119626,30000000,0.0706542
10163280,1707115907,2024-02-05T06:51:47+00:00,432,646444,30000000,0.021548133333333334
10163430,1707116207,2024-02-05T06:56:47+00:00,419,1437237,30000000,0.0479079
10163580,1707116507,2024-02-05T07:01:47+00:00,404,3627538,30000000,0.12091793333333334
10163730,1707116807,2024-02-05T07:06:47+00:00,391,10149046,30000000,0.33830153333333335
10163880,1707117107,2024-02-05T07:11:47+00:00,399,1894622,30000000,0.06315406666666666
10164030,1707117407,2024-02-05T07:16:47+00:00,378,2508966,30000000,0.0836322
10164180,1707117707,2024-02-05T07:21:47+00:00,395,1965099,30000000,0.0655033
10164330,1707118007,2024-02-05T07:26:47+00:00,403,2101763,30000000,0.07005876666666666
10164480,1707118307,2024-02-05T07:31:47+00:00,419,2186635,30000000,0.07288783333333333
10164630,1707118607,2024-02-05T07:36:47+00:00,466,1901516,30000000,0.06338386666666666
10164780,1707118907,2024-02-05T07:41:47+00:00,461,7781912,30000000,0.2593970666666667
10164930,1707119207,2024-02-05T07:46:47+00:00,454,2165526,30000000,0.0721842
10165080,1707119507,2024-02-05T07:51:47+00:00,425,2023461,30000000,0.0674487
10165230,1707119807,2024-02-05T07:56:47+00:00,406,1557893,30000000,0.05192976666666667
10165380,1707120107,2024-02-05T08:01:47+00:00,387,1135587,30000000,0.0378529
10165530,1707120407,2024-02-05T08:06:47+00:00,415,1946720,30000000,0.06489066666666667
10165680,1707120707,2024-02-05T08:11:47+00:00,423,2018084,30000000,0.06726946666666667
10165830,1707121007,2024-02-05T08:16:47+00:00,402,9783914,30000000,0.3261304666666667
10165895,1707121137,2024-02-05T08:18:57+00:00,397,1677156,30000000,0.0559052
