block_number,timestamp_unix,timestamp_utc,base_fee_per_gas_wei,gas_used,gas_limit,gas_used_ratio
2062702,1707103129,2024-02-05T03:18:49+00:00,7,582964,61000000,0.009556786885245902
2062777,1707103429,2024-02-05T03:23:49+00:00,7,625668,61000000,0.010256852459016393
2062852,1707103729,2024-02-05T03:28:49+00:00,7,547808,61000000,0.008980459016393442
2062927,1707104029,2024-02-05T03:33:49+00:00,7,33316,61000000,0.0005461639344262295
2063002,1707104329,2024-02-05T03:38:49+00:00,7,731382,61000000,0.011989868852459016
2063077,1707104629,2024-02-05T03:43:49+00:00,7,861341,61000000,0.014120344262295081
2063152,1707104929,2024-02-05T03:48:49+00:00,7,835672,61000000,0.013699540983606557
2063227,1707105229,2024-02-05T03:53:49+00:00,7,728592,61000000,0.011944131147540983
2063302,1707105529,2024-02-05T03:58:49+00:00,7,1200877,61000000,0.01968650819672131
2063377,1707105829,2024-02-05T04:03:49+00:00,7,1366655,61000000,0.022404180327868853
2063452,1707106129,2024-02-05T04:08:49+00:00,7,910724,61000000,0.014929901639344262
2063527,1707106429,2024-02-05T04:13:49+00:00,7,976217,61000000,0.01600355737704918
2063602,1707106729,2024-02-05T04:18:49+00:00,7,1514723,61000000,0.024831524590163936
2063677,1707107029,2024-02-05T04:23:49+00:00,7,943318,61000000,0.015464229508196722
2063752,1707107329,2024-02-05T04:28:49+00:00,7,206156,61000000,0.0033796065573770493
2063827,1707107629,2024-02-05T04:33:49+00:00,7,452998,61000000,0.007426196721311475
2063902,1707107929,2024-02-05T04:38:49+00:00,7,215536,61000000,0.003533377049180328
2063977,1707108229,2024-02-05T04:43:49+00:00,7,502325,61000000,0.008234836065573771
2064052,1707108529,2024-02-05T04:48:49+00:00,7,1048394,61000000,0.0171867868852459
2064127,1707108829,2024-02-05T04:53:49+00:00,7,307964,61000000,0.005048590163934426
2064202,1707109129,2024-02-05T04:58:49+00:00,7,544496,61000000,0.00892616393442623
2064277,1707109429,2024-02-05T05:03:49+00:00,7,593141,61000000,0.009723622950819672
2064352,1707109729,2024-02-05T05:08:49+00:00,7,210421,61000000,0.0034495245901639345
2064427,1707110029,2024-02-05T05:13:49+00:00,7,414889,61000000,0.006801459016393442
2064502,1707110329,2024-02-05T05:18:49+00:00,7,1444474,61000000,0.02367990163934426
2064577,1707110629,2024-02-05T05:23:49+00:00,7,1560076,61000000,0.02557501639344262
2064652,1707110929,2024-02-05T05:28:49+00:00,7,333508,61000000,0.005467344262295082
2064727,1707111229,2024-02-05T05:33:49+00:00,7,1151757,61000000,0.01888126229508197
2064802,1707111529,2024-02-05T05:38:49+00:00,7,327632,61000000,0.005371016393442623
2064877,1707111829,2024-02-05T05:43:49+00:00,7,480944,61000000,0.007884327868852459
2064952,1707112129,2024-02-05T05:48:49+00:00,7,343081,61000000,0.0056242786885245906
2065027,1707112429,2024-02-05T05:53:49+00:00,7,231066,61000000,0.0037879672131147543
2065102,1707112729,2024-02-05T05:58:49+00:00,7,752916,61000000,0.012342885245901639
2065177,1707113029,2024-02-05T06:03:49+00:00,7,1243134,61000000,0.020379245901639344
2065252,1707113329,2024-02-05T06:08:49+00:00,7,1850427,61000000,0.030334868852459018
2065327,1707113629,2024-02-05T06:13:49+00:00,7,783221,61000000,0.012839688524590163
2065402,1707113929,2024-02-05T06:18:49+00:00,7,1262279,61000000,0.020693098360655738
2065477,1707114229,2024-02-05T06:23:49+00:00,7,2387433,61000000,0.03913824590163934
2065552,1707114529,2024-02-05T06:28:49+00:00,7,646047,61000000,0.010590934426229508
2065627,1707114829,2024-02-05T06:33:49+00:00,7,1132947,61000000,0.01857290163934426
2065702,1707115129,2024-02-05T06:38:49+00:00,7,1296253,61000000,0.021250049180327867
2065777,1707115429,2024-02-05T06:43:49+00:00,7,1840161,61000000,0.030166573770491804
2065852,1707115729,2024-02-05T06:48:49+00:00,7,1094822,61000000,0.017947901639344264
2065927,1707116029,2024-02-05T06:53:49+00:00,7,1259451,61000000,0.020646737704918032
2066002,1707116329,2024-02-05T06:58:49+00:00,7,212398,61000000,0.003481934426229508
2066077,1707116629,2024-02-05T07:03:49+00:00,7,678905,61000000,0.011129590163934427
2066152,1707116929,2024-02-05T07:08:49+00:00,7,771668,61000000,0.012650295081967213
2066227,1707117229,2024-02-05T07:13:49+00:00,7,1782221,61000000,0.029216737704918033
2066302,1707117529,2024-02-05T07:18:49+00:00,7,1523734,61000000,0.024979245901639344
2066377,1707117829,2024-02-05T07:23:49+00:00,7,860030,61000000,0.014098852459016393
2066452,1707118129,2024-02-05T07:28:49+00:00,7,576074,61000000,0.009443836065573771
2066527,1707118429,2024-02-05T07:33:49+00:00,7,740616,61000000,0.012141245901639345
2066602,1707118729,2024-02-05T07:38:49+00:00,7,723843,61000000,0.01186627868852459
2066677,1707119029,2024-02-05T07:43:49+00:00,7,1550350,61000000,0.025415573770491803
2066752,1707119329,2024-02-05T07:48:49+00:00,7,848555,61000000,0.013910737704918033
2066827,1707119629,2024-02-05T07:53:49+00:00,7,1847589,61000000,0.030288344262295083
2066902,1707119929,2024-02-05T07:58:49+00:00,7,302893,61000000,0.004965459016393442
2066977,1707120229,2024-02-05T08:03:49+00:00,7,1028964,61000000,0.016868262295081968
2067052,1707120529,2024-02-05T08:08:49+00:00,7,1085107,61000000,0.017788639344262294
2067127,1707120829,2024-02-05T08:13:49+00:00,7,2188047,61000000,0.03586962295081967
2067202,1707121129,2024-02-05T08:18:49+00:00,7,854192,61000000,0.014003147540983607
2067204,1707121137,2024-02-05T08:18:57+00:00,7,702346,61000000,0.011513868852459017
